DATETIME,RECIPE,ANGLE,RESULT,MOVEMENT_HEAD1_X,MOVEMENT_HEAD2_X,MOVEMENT_HEAD3_X,MOVEMENT_HEAD4_X,MOVEMENT_Y,MOVEMENT_T,HEAD1_RESULT,HEAD1_PIXEL_X,HEAD1_PIXEL_Y,HEAD1_FILE,HEAD2_RESULT,HEAD2_PIXEL_X,HEAD2_PIXEL_Y,HEAD2_FILE,HEAD3_RESULT,HEAD3_PIXEL_X,HEAD3_PIXEL_Y,HEAD3_FILE,HEAD4_RESULT,HEAD4_PIXEL_X,HEAD4_PIXEL_Y,HEAD4_FILE
STRING,STRING,STRING,STRING,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING
2017.03.20 00:03:40 453,TFT_SIDE5.46,0,RETRY,-0.8451,-0.5201,-0.6581,-0.6854,0.4905,0.01704,True,895.910033435395,635.506073577593,.\Image\Alignment\2017\03\20\00.03.40 453\Head1.jpg,True,837.313773551786,645.438941550289,.\Image\Alignment\2017\03\20\00.03.40 453\Head2.jpg,True,873.322794309072,613.941872034853,.\Image\Alignment\2017\03\20\00.03.40 453\Head3.jpg,True,851.916875197538,586.6107212137,.\Image\Alignment\2017\03\20\00.03.40 453\Head4.jpg
2017.03.20 00:03:42 306,TFT_SIDE5.46,0,RETRY,0.033,-0.0776,-0.0777,0.0368,0.0677,0.00538,True,640.693929010802,505.852405135576,.\Image\Alignment\2017\03\20\00.03.42 306\Head1.jpg,True,669.309426732048,503.13859442312,.\Image\Alignment\2017\03\20\00.03.42 306\Head2.jpg,True,669.258313881348,498.474741057309,.\Image\Alignment\2017\03\20\00.03.42 306\Head3.jpg,True,639.612810870864,490.187230986913,.\Image\Alignment\2017\03\20\00.03.42 306\Head4.jpg
2017.03.20 00:03:44 172,TFT_SIDE5.46,0,RETRY,-0.003,-0.0034,-0.0029,0.0002,0.0018,-0.00025,True,640.362239993873,480.127321028397,.\Image\Alignment\2017\03\20\00.03.44 172\Head1.jpg,True,639.381461274126,482.771142203173,.\Image\Alignment\2017\03\20\00.03.44 172\Head2.jpg,True,639.249913210113,483.598636661163,.\Image\Alignment\2017\03\20\00.03.44 172\Head3.jpg,True,639.496754937271,480.842252120175,.\Image\Alignment\2017\03\20\00.03.44 172\Head4.jpg
2017.03.20 00:03:45 918,TFT_SIDE5.46,0,RETRY,0.0014,0,0.0012,-0.0005,-0.0011,-0.00011,True,639.434794170311,479.548691559875,.\Image\Alignment\2017\03\20\00.03.45 918\Head1.jpg,True,638.851599349742,482.285015645224,.\Image\Alignment\2017\03\20\00.03.45 918\Head2.jpg,True,638.516157526278,482.912098234134,.\Image\Alignment\2017\03\20\00.03.45 918\Head3.jpg,True,639.927049060084,479.876880214057,.\Image\Alignment\2017\03\20\00.03.45 918\Head4.jpg
2017.03.20 00:03:47 729,TFT_SIDE5.46,0,OK,-0.0004,0.0034,0.0014,-0.0012,0,0,True,640.114846878864,480.146321193653,.\Image\Alignment\2017\03\20\00.03.47 729\Head1.jpg,True,639.099013715649,482.753952645642,.\Image\Alignment\2017\03\20\00.03.47 729\Head2.jpg,True,639.616424432131,483.061605416184,.\Image\Alignment\2017\03\20\00.03.47 729\Head3.jpg,True,640.332947677043,479.948543458792,.\Image\Alignment\2017\03\20\00.03.47 729\Head4.jpg
2017.03.20 00:04:03 685,TFT_SIDE5.46,90,RETRY,-0.78,-0.602,-0.7391,-0.6129,0.0503,0.0119,True,865.600756250509,513.236579554364,.\Image\Alignment\2017\03\20\00.04.03 685\Head1.jpg,True,806.806692947232,502.999086420147,.\Image\Alignment\2017\03\20\00.04.03 685\Head2.jpg,True,843.022088400955,497.420884197736,.\Image\Alignment\2017\03\20\00.04.03 685\Head3.jpg,True,820.340333518572,480.601513105665,.\Image\Alignment\2017\03\20\00.04.03 685\Head4.jpg
2017.03.20 00:04:05 579,TFT_SIDE5.46,90,RETRY,-0.0031,0.0427,0.0436,-0.0027,0.0308,-0.0014,True,638.802901713393,485.882363858033,.\Image\Alignment\2017\03\20\00.04.05 579\Head1.jpg,True,628.124627552117,490.787710958016,.\Image\Alignment\2017\03\20\00.04.05 579\Head2.jpg,True,627.871488201234,491.227149696141,.\Image\Alignment\2017\03\20\00.04.05 579\Head3.jpg,True,638.646768351039,489.789267074756,.\Image\Alignment\2017\03\20\00.04.05 579\Head4.jpg
2017.03.20 00:04:07 474,TFT_SIDE5.46,90,RETRY,-0.0002,-0.0055,-0.0055,-0.0016,-0.0039,0.00014,True,640.258808508145,479.192518358677,.\Image\Alignment\2017\03\20\00.04.07 474\Head1.jpg,True,641.960752799961,482.637138550383,.\Image\Alignment\2017\03\20\00.04.07 474\Head2.jpg,True,641.948027646385,482.1900190592,.\Image\Alignment\2017\03\20\00.04.07 474\Head3.jpg,True,640.62328991697,478.800858761684,.\Image\Alignment\2017\03\20\00.04.07 474\Head4.jpg
2017.03.20 00:04:09 325,TFT_SIDE5.46,90,RETRY,0.0002,0.0009,0.0007,0.0008,0.0004,0.00015,True,640.159428801573,480.361688076963,.\Image\Alignment\2017\03\20\00.04.09 325\Head1.jpg,True,640.3173958211,483.656482096872,.\Image\Alignment\2017\03\20\00.04.09 325\Head2.jpg,True,640.348885344259,483.15959251374,.\Image\Alignment\2017\03\20\00.04.09 325\Head3.jpg,True,640.004709665692,479.948745903715,.\Image\Alignment\2017\03\20\00.04.09 325\Head4.jpg
2017.03.20 00:04:11 083,TFT_SIDE5.46,90,RETRY,-0.0007,-0.0005,-0.0003,-0.0013,0,-0.00018,True,639.926277631107,479.70818258664,.\Image\Alignment\2017\03\20\00.04.11 083\Head1.jpg,True,640.381066272945,483.409220491217,.\Image\Alignment\2017\03\20\00.04.11 083\Head2.jpg,True,640.317005460637,483.192617121074,.\Image\Alignment\2017\03\20\00.04.11 083\Head3.jpg,True,640.073158767677,480.215870672939,.\Image\Alignment\2017\03\20\00.04.11 083\Head4.jpg
2017.03.20 00:04:12 841,TFT_SIDE5.46,90,RETRY,0.0006,0.0006,-0.0001,-0.0001,-0.0002,0.00013,True,640.036317770474,480.154613734865,.\Image\Alignment\2017\03\20\00.04.12 841\Head1.jpg,True,640.352630544085,483.460089808879,.\Image\Alignment\2017\03\20\00.04.12 841\Head2.jpg,True,640.530822617493,482.983509475171,.\Image\Alignment\2017\03\20\00.04.12 841\Head3.jpg,True,640.200288187037,479.794146816492,.\Image\Alignment\2017\03\20\00.04.12 841\Head4.jpg
2017.03.20 00:04:14 545,TFT_SIDE5.46,90,OK,-0.0002,-0.0016,-0.0018,0.0014,0,0,True,640.0659296754,480.207013155917,.\Image\Alignment\2017\03\20\00.04.14 545\Head1.jpg,True,640.431707680276,483.765431250611,.\Image\Alignment\2017\03\20\00.04.14 545\Head2.jpg,True,640.480961782273,483.465222743952,.\Image\Alignment\2017\03\20\00.04.14 545\Head3.jpg,True,639.613503693001,480.306836470192,.\Image\Alignment\2017\03\20\00.04.14 545\Head4.jpg
2017.03.20 00:07:26 458,TFT_SIDE5.46,0,RETRY,-0.7948,-0.5571,-0.6955,-0.6326,0.5414,0.02602,True,898.294987547972,662.144251308599,.\Image\Alignment\2017\03\20\00.07.26 458\Head1.jpg,True,839.313452992317,644.155921652118,.\Image\Alignment\2017\03\20\00.07.26 458\Head2.jpg,True,875.412793229906,616.940752662265,.\Image\Alignment\2017\03\20\00.07.26 458\Head3.jpg,True,853.636737697249,587.158635429456,.\Image\Alignment\2017\03\20\00.07.26 458\Head4.jpg
