DATETIME,RECIPE,ANGLE,RESULT,MOVEMENT_HEAD1_X,MOVEMENT_HEAD2_X,MOVEMENT_HEAD3_X,MOVEMENT_HEAD4_X,MOVEMENT_Y,MOVEMENT_T,HEAD1_RESULT,HEAD1_PIXEL_X,HEAD1_PIXEL_Y,HEAD1_FILE,HEAD2_RESULT,HEAD2_PIXEL_X,HEAD2_PIXEL_Y,HEAD2_FILE,HEAD3_RESULT,HEAD3_PIXEL_X,HEAD3_PIXEL_Y,HEAD3_FILE,HEAD4_RESULT,HEAD4_PIXEL_X,HEAD4_PIXEL_Y,HEAD4_FILE
STRING,STRING,STRING,STRING,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING
2017.03.22 00:03:33 374,TFT_SIDE5.46,0,RETRY,-0.8371,-0.6414,-0.7806,-0.6728,0.3996,0.02389,True,905.851859192916,621.19690389405,.\Image\Alignment\2017\03\22\00.03.33 374\Head1.jpg,True,846.783733758852,602.921969323306,.\Image\Alignment\2017\03\22\00.03.33 374\Head2.jpg,True,883.233954212723,583.894340417194,.\Image\Alignment\2017\03\22\00.03.33 374\Head3.jpg,True,860.766602371196,552.575644539696,.\Image\Alignment\2017\03\22\00.03.33 374\Head4.jpg
2017.03.22 00:03:35 239,TFT_SIDE5.46,0,RETRY,-0.003,0.0152,0.0139,-0.0011,0.0089,-0.00095,True,639.129256021502,481.006856957161,.\Image\Alignment\2017\03\22\00.03.35 239\Head1.jpg,True,633.002437017649,484.780272259264,.\Image\Alignment\2017\03\22\00.03.35 239\Head2.jpg,True,633.317289063081,486.380032304371,.\Image\Alignment\2017\03\22\00.03.35 239\Head3.jpg,True,638.602510482909,483.750251137128,.\Image\Alignment\2017\03\22\00.03.35 239\Head4.jpg
2017.03.22 00:03:36 983,TFT_SIDE5.46,0,RETRY,0.0002,-0.0012,0,0.0002,-0.0002,0.00012,True,640.175021417412,480.128240504822,.\Image\Alignment\2017\03\22\00.03.36 983\Head1.jpg,True,639.400315500048,483.031050046217,.\Image\Alignment\2017\03\22\00.03.36 983\Head2.jpg,True,639.071552631692,483.529486050349,.\Image\Alignment\2017\03\22\00.03.36 983\Head3.jpg,True,640.171424770351,479.766958836375,.\Image\Alignment\2017\03\22\00.03.36 983\Head4.jpg
2017.03.22 00:03:38 714,TFT_SIDE5.46,0,OK,-0.0002,0.0045,0.0049,0.0013,0,0,True,640.057723296429,480.409895222166,.\Image\Alignment\2017\03\22\00.03.38 714\Head1.jpg,True,638.798292956967,483.367712761208,.\Image\Alignment\2017\03\22\00.03.38 714\Head2.jpg,True,638.700987377663,484.105901014423,.\Image\Alignment\2017\03\22\00.03.38 714\Head3.jpg,True,639.64996606864,480.325006830125,.\Image\Alignment\2017\03\22\00.03.38 714\Head4.jpg
2017.03.22 00:03:57 003,TFT_SIDE5.46,90,RETRY,-0.6301,-0.3862,-0.5228,-0.4616,0.022,0.01335,True,827.67295181571,508.124283336669,.\Image\Alignment\2017\03\22\00.03.57 003\Head1.jpg,True,769.376851581608,496.41282263,.\Image\Alignment\2017\03\22\00.03.57 003\Head2.jpg,True,805.567184936664,472.475834083395,.\Image\Alignment\2017\03\22\00.03.57 003\Head3.jpg,True,782.224383510435,471.24809626427,.\Image\Alignment\2017\03\22\00.03.57 003\Head4.jpg
2017.03.22 00:03:58 855,TFT_SIDE5.46,90,RETRY,-0.0118,-0.0306,-0.0313,-0.0086,0.0305,-0.00172,True,640.666203640382,485.26955979874,.\Image\Alignment\2017\03\22\00.03.58 855\Head1.jpg,True,647.082644092246,490.492595305867,.\Image\Alignment\2017\03\22\00.03.58 855\Head2.jpg,True,647.204617820688,491.490274841473,.\Image\Alignment\2017\03\22\00.03.58 855\Head3.jpg,True,639.767985953007,490.080421559386,.\Image\Alignment\2017\03\22\00.03.58 855\Head4.jpg
2017.03.22 00:04:00 723,TFT_SIDE5.46,90,RETRY,0.0037,-0.0037,-0.0042,0.0047,-0.0044,0.00014,True,639.207460711057,479.042248000553,.\Image\Alignment\2017\03\22\00.04.00 723\Head1.jpg,True,641.114650726662,482.381480864672,.\Image\Alignment\2017\03\22\00.04.00 723\Head2.jpg,True,641.235172874737,482.263088860101,.\Image\Alignment\2017\03\22\00.04.00 723\Head3.jpg,True,638.96221745724,478.660602675047,.\Image\Alignment\2017\03\22\00.04.00 723\Head4.jpg
2017.03.22 00:04:02 453,TFT_SIDE5.46,90,OK,-0.0012,0.0001,-0.0002,-0.0052,0,0,True,640.328700739556,480.414768125458,.\Image\Alignment\2017\03\22\00.04.02 453\Head1.jpg,True,639.970554712339,483.701599549086,.\Image\Alignment\2017\03\22\00.04.02 453\Head2.jpg,True,640.051330962974,483.772043902811,.\Image\Alignment\2017\03\22\00.04.02 453\Head3.jpg,True,641.387286967798,480.15876727609,.\Image\Alignment\2017\03\22\00.04.02 453\Head4.jpg
2017.03.22 00:06:53 828,TFT_SIDE5.46,0,RETRY,-0.8236,-0.5616,-0.7017,-0.6622,0.541,0.01324,True,883.441960415601,643.482638906097,.\Image\Alignment\2017\03\22\00.06.53 828\Head1.jpg,True,824.432824141638,632.960587600042,.\Image\Alignment\2017\03\22\00.06.53 828\Head2.jpg,True,860.998260032588,614.48580721737,.\Image\Alignment\2017\03\22\00.06.53 828\Head3.jpg,True,838.980931388144,605.504504352843,.\Image\Alignment\2017\03\22\00.06.53 828\Head4.jpg
