DATETIME,RECIPE,ANGLE,RESULT,MOVEMENT_HEAD1_X,MOVEMENT_HEAD2_X,MOVEMENT_HEAD3_X,MOVEMENT_HEAD4_X,MOVEMENT_Y,MOVEMENT_T,HEAD1_RESULT,HEAD1_PIXEL_X,HEAD1_PIXEL_Y,HEAD1_FILE,HEAD2_RESULT,HEAD2_PIXEL_X,HEAD2_PIXEL_Y,HEAD2_FILE,HEAD3_RESULT,HEAD3_PIXEL_X,HEAD3_PIXEL_Y,HEAD3_FILE,HEAD4_RESULT,HEAD4_PIXEL_X,HEAD4_PIXEL_Y,HEAD4_FILE
STRING,STRING,STRING,STRING,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING
2017.03.01 00:00:04 648,TFT_SIDE5.46,90,RETRY,-0.5724,-0.6082,-0.7399,-0.6341,-0.0893,0.0105,True,808.107081172366,473.646861562414,.\Image\Alignment\2017\03\01\00.00.04 648\Head1.jpg,True,810.54204835985,467.004948215867,.\Image\Alignment\2017\03\01\00.00.04 648\Head2.jpg,True,845.455715249362,459.528344087798,.\Image\Alignment\2017\03\01\00.00.04 648\Head3.jpg,True,824.120871914803,445.084157564266,.\Image\Alignment\2017\03\01\00.00.04 648\Head4.jpg
2017.03.01 00:00:06 526,TFT_SIDE5.46,90,RETRY,-0.0065,0.0365,0.0366,-0.0067,0.0262,-0.00112,True,640.117365632698,485.128623447998,.\Image\Alignment\2017\03\01\00.00.06 526\Head1.jpg,True,633.147840175038,491.425917762971,.\Image\Alignment\2017\03\01\00.00.06 526\Head2.jpg,True,633.08211427347,488.797482872239,.\Image\Alignment\2017\03\01\00.00.06 526\Head3.jpg,True,640.129205990973,488.253677967001,.\Image\Alignment\2017\03\01\00.00.06 526\Head4.jpg
2017.03.01 00:00:08 411,TFT_SIDE5.46,90,RETRY,0.0018,-0.0058,-0.0057,0.001,-0.0024,0.00011,True,639.681464289055,479.548386894639,.\Image\Alignment\2017\03\01\00.00.08 411\Head1.jpg,True,644.59795538172,484.311555557863,.\Image\Alignment\2017\03\01\00.00.08 411\Head2.jpg,True,644.546931043641,481.536623699892,.\Image\Alignment\2017\03\01\00.00.08 411\Head3.jpg,True,639.888632378989,479.24360952213,.\Image\Alignment\2017\03\01\00.00.08 411\Head4.jpg
2017.03.01 00:00:10 149,TFT_SIDE5.46,90,RETRY,-0.0004,-0.0108,-0.009,-0.001,0,0,True,640.117646431823,479.859195285746,.\Image\Alignment\2017\03\01\00.00.10 149\Head1.jpg,True,642.869472888543,485.005538037975,.\Image\Alignment\2017\03\01\00.00.10 149\Head2.jpg,True,642.390587568,482.110960737319,.\Image\Alignment\2017\03\01\00.00.10 149\Head3.jpg,True,640.270990982743,480.058165634603,.\Image\Alignment\2017\03\01\00.00.10 149\Head4.jpg
2017.03.01 00:00:11 579,TFT_SIDE5.46,90,OK,-0.0007,-0.0007,-0.0004,0.0005,0,0,True,640.188065215947,480.033196061681,.\Image\Alignment\2017\03\01\00.00.11 579\Head1.jpg,True,640.178410477903,485.005869105689,.\Image\Alignment\2017\03\01\00.00.11 579\Head2.jpg,True,640.118277733033,482.03928880201,.\Image\Alignment\2017\03\01\00.00.11 579\Head3.jpg,True,639.876300450074,479.934236438893,.\Image\Alignment\2017\03\01\00.00.11 579\Head4.jpg
2017.03.01 00:03:47 841,TFT_SIDE5.46,0,RETRY,-0.689,-0.6151,-0.7494,-0.7565,0.5982,0.0314,True,879.560190729762,685.158111145679,.\Image\Alignment\2017\03\01\00.03.47 841\Head1.jpg,True,880.873442725373,666.672684438513,.\Image\Alignment\2017\03\01\00.03.47 841\Head2.jpg,True,915.835966881626,625.302666392982,.\Image\Alignment\2017\03\01\00.03.47 841\Head3.jpg,True,896.03273531134,594.679017755204,.\Image\Alignment\2017\03\01\00.03.47 841\Head4.jpg
2017.03.01 00:03:49 720,TFT_SIDE5.46,0,RETRY,0.0005,-0.0729,-0.0697,0.0069,0.0036,-0.00014,True,639.60738216005,480.750252492824,.\Image\Alignment\2017\03\01\00.03.49 720\Head1.jpg,True,661.961338294431,485.185265284,.\Image\Alignment\2017\03\01\00.03.49 720\Head2.jpg,True,661.067042111725,483.839895237521,.\Image\Alignment\2017\03\01\00.03.49 720\Head3.jpg,True,637.903132515062,481.155703171612,.\Image\Alignment\2017\03\01\00.03.49 720\Head4.jpg
2017.03.01 00:03:51 464,TFT_SIDE5.46,0,RETRY,0.0016,-0.0106,-0.0101,-0.0018,0,0,True,639.584325340875,479.823725884238,.\Image\Alignment\2017\03\01\00.03.51 464\Head1.jpg,True,642.835598496355,484.313404169184,.\Image\Alignment\2017\03\01\00.03.51 464\Head2.jpg,True,642.691064457477,482.619977097718,.\Image\Alignment\2017\03\01\00.03.51 464\Head3.jpg,True,640.478309297946,479.849881632978,.\Image\Alignment\2017\03\01\00.03.51 464\Head4.jpg
2017.03.01 00:03:52 826,TFT_SIDE5.46,0,OK,-0.0011,0.0015,-0.0014,0.0004,0,0,True,640.288203606054,479.656680318893,.\Image\Alignment\2017\03\01\00.03.52 826\Head1.jpg,True,639.591366073749,484.065388801203,.\Image\Alignment\2017\03\01\00.03.52 826\Head2.jpg,True,640.362302749925,482.185936863056,.\Image\Alignment\2017\03\01\00.03.52 826\Head3.jpg,True,639.88941584816,479.572394334437,.\Image\Alignment\2017\03\01\00.03.52 826\Head4.jpg
