DATETIME,RECIPE,ANGLE,RESULT,MOVEMENT_HEAD1_X,MOVEMENT_HEAD2_X,MOVEMENT_HEAD3_X,MOVEMENT_HEAD4_X,MOVEMENT_Y,MOVEMENT_T,HEAD1_RESULT,HEAD1_PIXEL_X,HEAD1_PIXEL_Y,HEAD1_FILE,HEAD2_RESULT,HEAD2_PIXEL_X,HEAD2_PIXEL_Y,HEAD2_FILE,HEAD3_RESULT,HEAD3_PIXEL_X,HEAD3_PIXEL_Y,HEAD3_FILE,HEAD4_RESULT,HEAD4_PIXEL_X,HEAD4_PIXEL_Y,HEAD4_FILE
STRING,STRING,STRING,STRING,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING
2017.03.12 00:00:00 389,TFT_SIDE5.46,90,OK,-0.0008,0.0013,0.0004,0.0007,0,0,True,640.211605126496,479.775572181838,.\Image\Alignment\2017\03\12\00.00.00 389\Head1.jpg,True,639.64036358986,483.001734009229,.\Image\Alignment\2017\03\12\00.00.00 389\Head2.jpg,True,639.895435732802,483.037417735464,.\Image\Alignment\2017\03\12\00.00.00 389\Head3.jpg,True,639.806435217717,479.805674536288,.\Image\Alignment\2017\03\12\00.00.00 389\Head4.jpg
2017.03.12 00:05:13 658,TFT_SIDE5.46,0,RETRY,-0.6425,-0.636,-0.7823,-0.4925,0.5786,0.03646,True,876.052560272156,687.273931038305,.\Image\Alignment\2017\03\12\00.05.13 658\Head1.jpg,True,816.905562761305,631.701177434734,.\Image\Alignment\2017\03\12\00.05.13 658\Head2.jpg,True,855.064589981534,628.134956093248,.\Image\Alignment\2017\03\12\00.05.13 658\Head3.jpg,True,834.730992731686,581.843188536702,.\Image\Alignment\2017\03\12\00.05.13 658\Head4.jpg
2017.03.12 00:05:15 536,TFT_SIDE5.46,0,RETRY,-0.0142,0.1885,0.1894,-0.0098,-0.0039,-0.00226,True,639.818638485584,475.688212695837,.\Image\Alignment\2017\03\12\00.05.15 536\Head1.jpg,True,584.29497996636,480.92135056448,.\Image\Alignment\2017\03\12\00.05.15 536\Head2.jpg,True,584.092145506746,483.803789457482,.\Image\Alignment\2017\03\12\00.05.15 536\Head3.jpg,True,638.621158335654,482.233278891301,.\Image\Alignment\2017\03\12\00.05.15 536\Head4.jpg
2017.03.12 00:05:17 336,TFT_SIDE5.46,0,RETRY,-0.0023,-0.0008,-0.0037,-0.0036,0.0023,-0.00012,True,640.410034076609,480.444048449799,.\Image\Alignment\2017\03\12\00.05.17 336\Head1.jpg,True,637.653410757531,483.096272150558,.\Image\Alignment\2017\03\12\00.05.17 336\Head2.jpg,True,638.428828360291,484.48606262975,.\Image\Alignment\2017\03\12\00.05.17 336\Head3.jpg,True,640.749585648256,480.783206691929,.\Image\Alignment\2017\03\12\00.05.17 336\Head4.jpg
2017.03.12 00:05:19 040,TFT_SIDE5.46,0,OK,-0.0004,0.0057,0.007,0.0011,0,0,True,640.106860907034,480.082874235601,.\Image\Alignment\2017\03\12\00.05.19 040\Head1.jpg,True,638.470405925942,483.018531382452,.\Image\Alignment\2017\03\12\00.05.19 040\Head2.jpg,True,638.123602551569,483.818779920391,.\Image\Alignment\2017\03\12\00.05.19 040\Head3.jpg,True,639.696367008413,480.090039106574,.\Image\Alignment\2017\03\12\00.05.19 040\Head4.jpg
2017.03.12 00:05:37 513,TFT_SIDE5.46,90,RETRY,-0.7825,-0.6441,-0.7876,-0.6268,0.1659,0.02467,True,884.828115157907,565.486554838322,.\Image\Alignment\2017\03\12\00.05.37 513\Head1.jpg,True,826.001824036631,540.561312887338,.\Image\Alignment\2017\03\12\00.05.37 513\Head2.jpg,True,863.782194365454,527.733397950186,.\Image\Alignment\2017\03\12\00.05.37 513\Head3.jpg,True,842.427636888974,496.8857850333,.\Image\Alignment\2017\03\12\00.05.37 513\Head4.jpg
2017.03.12 00:05:39 407,TFT_SIDE5.46,90,RETRY,-0.0095,0.0745,0.0736,-0.008,0.0558,-0.00161,True,640.203485879186,492.20571616461,.\Image\Alignment\2017\03\12\00.05.39 407\Head1.jpg,True,619.100391832651,497.116816531939,.\Image\Alignment\2017\03\12\00.05.39 407\Head2.jpg,True,619.304742146967,498.051676315582,.\Image\Alignment\2017\03\12\00.05.39 407\Head3.jpg,True,639.735850378775,496.692532102039,.\Image\Alignment\2017\03\12\00.05.39 407\Head4.jpg
2017.03.12 00:05:41 150,TFT_SIDE5.46,90,OK,0.0018,-0.0045,-0.0043,-0.0001,0,0,True,639.524919570101,478.991995869499,.\Image\Alignment\2017\03\12\00.05.41 150\Head1.jpg,True,641.20698379068,482.066656044772,.\Image\Alignment\2017\03\12\00.05.41 150\Head2.jpg,True,641.157807305407,482.236168636259,.\Image\Alignment\2017\03\12\00.05.41 150\Head3.jpg,True,640.03016306461,478.804368461411,.\Image\Alignment\2017\03\12\00.05.41 150\Head4.jpg
2017.03.12 00:09:01 810,TFT_SIDE5.46,0,RETRY,-0.715,-0.4893,-0.6384,-0.5656,0.5441,0.03466,True,892.238898978922,675.437503918669,.\Image\Alignment\2017\03\12\00.09.01 810\Head1.jpg,True,833.19985841062,649.539661526745,.\Image\Alignment\2017\03\12\00.09.01 810\Head2.jpg,True,872.165678830458,615.80656563217,.\Image\Alignment\2017\03\12\00.09.01 810\Head3.jpg,True,851.053555416088,575.341875156356,.\Image\Alignment\2017\03\12\00.09.01 810\Head4.jpg
