DATETIME,RECIPE,ANGLE,RESULT,MOVEMENT_HEAD1_X,MOVEMENT_HEAD2_X,MOVEMENT_HEAD3_X,MOVEMENT_HEAD4_X,MOVEMENT_Y,MOVEMENT_T,HEAD1_RESULT,HEAD1_PIXEL_X,HEAD1_PIXEL_Y,HEAD1_FILE,HEAD2_RESULT,HEAD2_PIXEL_X,HEAD2_PIXEL_Y,HEAD2_FILE,HEAD3_RESULT,HEAD3_PIXEL_X,HEAD3_PIXEL_Y,HEAD3_FILE,HEAD4_RESULT,HEAD4_PIXEL_X,HEAD4_PIXEL_Y,HEAD4_FILE
STRING,STRING,STRING,STRING,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING
2017.03.24 00:01:12 252,TFT_SIDE5.46,0,RETRY,-0.9565,-0.7296,-0.8696,-0.7978,0.4304,0.02496,True,939.6319909478,630.98121011457,.\Image\Alignment\2017\03\24\00.01.12 252\Head1.jpg,True,881.017590593212,610.36074218938,.\Image\Alignment\2017\03\24\00.01.12 252\Head2.jpg,True,917.646181239376,585.546884198313,.\Image\Alignment\2017\03\24\00.01.12 252\Head3.jpg,True,895.887793986984,559.396305680121,.\Image\Alignment\2017\03\24\00.01.12 252\Head4.jpg
2017.03.24 00:01:14 133,TFT_SIDE5.46,0,RETRY,0.0007,-0.0133,-0.0178,0.0038,0.0059,-0.00052,True,638.87756649009,480.811318603684,.\Image\Alignment\2017\03\24\00.01.14 133\Head1.jpg,True,641.758971866745,484.039736954727,.\Image\Alignment\2017\03\24\00.01.14 133\Head2.jpg,True,642.918381896031,485.023010758251,.\Image\Alignment\2017\03\24\00.01.14 133\Head3.jpg,True,638.063548539303,482.315292960427,.\Image\Alignment\2017\03\24\00.01.14 133\Head4.jpg
2017.03.24 00:01:15 782,TFT_SIDE5.46,0,OK,-0.0012,0.0022,0.0028,-0.0025,0,0,True,640.329983759838,480.129320763085,.\Image\Alignment\2017\03\24\00.01.15 782\Head1.jpg,True,639.417658646903,482.895000749878,.\Image\Alignment\2017\03\24\00.01.15 782\Head2.jpg,True,639.263981607137,484.013985686902,.\Image\Alignment\2017\03\24\00.01.15 782\Head3.jpg,True,640.659295591809,480.09684577936,.\Image\Alignment\2017\03\24\00.01.15 782\Head4.jpg
2017.03.24 00:01:34 131,TFT_SIDE5.46,90,RETRY,-0.6547,-0.4945,-0.632,-0.4916,-0.1069,0.01477,True,836.280615700309,476.096908528247,.\Image\Alignment\2017\03\24\00.01.34 131\Head1.jpg,True,779.625403300836,463.094824131234,.\Image\Alignment\2017\03\24\00.01.34 131\Head2.jpg,True,816.107927870301,456.16620791001,.\Image\Alignment\2017\03\24\00.01.34 131\Head3.jpg,True,792.399365761795,435.42774516411,.\Image\Alignment\2017\03\24\00.01.34 131\Head4.jpg
2017.03.24 00:01:35 862,TFT_SIDE5.46,90,RETRY,-0.0059,0.0494,0.0459,-0.0072,0.0378,-0.00143,True,639.520862163063,487.709838623895,.\Image\Alignment\2017\03\24\00.01.35 862\Head1.jpg,True,625.80023659822,492.458170338519,.\Image\Alignment\2017\03\24\00.01.35 862\Head2.jpg,True,626.690409641087,493.397261816006,.\Image\Alignment\2017\03\24\00.01.35 862\Head3.jpg,True,639.790651555959,491.688038814971,.\Image\Alignment\2017\03\24\00.01.35 862\Head4.jpg
2017.03.24 00:01:37 620,TFT_SIDE5.46,90,OK,-0.0021,-0.006,-0.0037,-0.0013,0,0,True,640.554981762613,479.321964456397,.\Image\Alignment\2017\03\24\00.01.37 620\Head1.jpg,True,641.604600994593,482.511092604946,.\Image\Alignment\2017\03\24\00.01.37 620\Head2.jpg,True,640.982894666323,482.616966291164,.\Image\Alignment\2017\03\24\00.01.37 620\Head3.jpg,True,640.348417256503,479.15297679846,.\Image\Alignment\2017\03\24\00.01.37 620\Head4.jpg
2017.03.24 00:04:41 585,TFT_SIDE5.46,0,RETRY,-0.8652,-0.6629,-0.8044,-0.7023,0.5218,0.03924,True,940.445778265312,676.133715871384,.\Image\Alignment\2017\03\24\00.04.41 585\Head1.jpg,True,880.785899663083,638.161238821961,.\Image\Alignment\2017\03\24\00.04.41 585\Head2.jpg,True,917.733230236443,603.797915770974,.\Image\Alignment\2017\03\24\00.04.41 585\Head3.jpg,True,895.534254284668,563.007327032496,.\Image\Alignment\2017\03\24\00.04.41 585\Head4.jpg
2017.03.24 00:04:43 383,TFT_SIDE5.46,0,RETRY,-0.0093,-0.0033,-0.0031,-0.0097,0.005,-0.00129,True,640.204042407787,479.472890978238,.\Image\Alignment\2017\03\24\00.04.43 383\Head1.jpg,True,636.515039930321,483.03635578714,.\Image\Alignment\2017\03\24\00.04.43 383\Head2.jpg,True,636.451330454233,485.410770256788,.\Image\Alignment\2017\03\24\00.04.43 383\Head3.jpg,True,640.313054585243,483.196272360899,.\Image\Alignment\2017\03\24\00.04.43 383\Head4.jpg
2017.03.24 00:04:45 239,TFT_SIDE5.46,0,RETRY,-0.0005,-0.0021,-0.0016,-0.0023,0.001,-0.00028,True,639.630950143182,479.873710337078,.\Image\Alignment\2017\03\24\00.04.45 239\Head1.jpg,True,638.702354237255,483.038800334981,.\Image\Alignment\2017\03\24\00.04.45 239\Head2.jpg,True,638.562278862026,484.04712028041,.\Image\Alignment\2017\03\24\00.04.45 239\Head3.jpg,True,640.126946623994,480.686250433388,.\Image\Alignment\2017\03\24\00.04.45 239\Head4.jpg
