DATETIME,RECIPE,ANGLE,RESULT,MOVEMENT_HEAD1_X,MOVEMENT_HEAD2_X,MOVEMENT_HEAD3_X,MOVEMENT_HEAD4_X,MOVEMENT_Y,MOVEMENT_T,HEAD1_RESULT,HEAD1_PIXEL_X,HEAD1_PIXEL_Y,HEAD1_FILE,HEAD2_RESULT,HEAD2_PIXEL_X,HEAD2_PIXEL_Y,HEAD2_FILE,HEAD3_RESULT,HEAD3_PIXEL_X,HEAD3_PIXEL_Y,HEAD3_FILE,HEAD4_RESULT,HEAD4_PIXEL_X,HEAD4_PIXEL_Y,HEAD4_FILE
STRING,STRING,STRING,STRING,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING
2017.04.04 00:03:09 997,TFT_SIDE5.46,0,RETRY,-0.7122,-0.5344,-0.6945,-0.584,0.4635,0.01743,True,861.088321805644,628.876497291933,.\Image\Alignment\2017\04\04\00.03.09 997\Head1.jpg,True,805.051430792264,612.607615959771,.\Image\Alignment\2017\04\04\00.03.09 997\Head2.jpg,True,846.977504151075,600.735979020429,.\Image\Alignment\2017\04\04\00.03.09 997\Head3.jpg,True,825.663199105659,578.752258572005,.\Image\Alignment\2017\04\04\00.03.09 997\Head4.jpg
2017.04.04 00:03:11 864,TFT_SIDE5.46,0,RETRY,-0.0042,0.0185,0.0172,-0.0048,0.0049,-0.00052,True,640.190969986703,480.564135754343,.\Image\Alignment\2017\04\04\00.03.11 864\Head1.jpg,True,632.429898245251,483.810344582009,.\Image\Alignment\2017\04\04\00.03.11 864\Head2.jpg,True,632.749135614383,485.241431335228,.\Image\Alignment\2017\04\04\00.03.11 864\Head3.jpg,True,640.366458404916,482.070886419193,.\Image\Alignment\2017\04\04\00.03.11 864\Head4.jpg
2017.04.04 00:03:13 677,TFT_SIDE5.46,0,OK,-0.0007,0.0045,0.0081,-0.0001,0,0,True,640.184134351916,480.276272715613,.\Image\Alignment\2017\04\04\00.03.13 677\Head1.jpg,True,638.789940639529,483.294645865088,.\Image\Alignment\2017\04\04\00.03.13 677\Head2.jpg,True,637.83596013745,484.425419371177,.\Image\Alignment\2017\04\04\00.03.13 677\Head3.jpg,True,640.035851308728,480.556839426781,.\Image\Alignment\2017\04\04\00.03.13 677\Head4.jpg
2017.04.04 00:03:32 114,TFT_SIDE5.46,90,RETRY,-0.663,-0.4839,-0.6365,-0.5326,0.1311,0.00646,True,826.476458375828,525.694470595664,.\Image\Alignment\2017\04\04\00.03.32 114\Head1.jpg,True,771.361292516784,522.452130571166,.\Image\Alignment\2017\04\04\00.03.32 114\Head2.jpg,True,811.632528397313,520.497107356773,.\Image\Alignment\2017\04\04\00.03.32 114\Head3.jpg,True,790.976383703611,508.146738018214,.\Image\Alignment\2017\04\04\00.03.32 114\Head4.jpg
2017.04.04 00:03:33 967,TFT_SIDE5.46,90,RETRY,-0.0045,0.024,0.0217,-0.0054,0.0235,-0.00148,True,639.067822256512,483.790726104034,.\Image\Alignment\2017\04\04\00.03.33 967\Head1.jpg,True,632.553031318029,489.189779345504,.\Image\Alignment\2017\04\04\00.03.33 967\Head2.jpg,True,633.128823098362,490.15043670863,.\Image\Alignment\2017\04\04\00.03.33 967\Head3.jpg,True,639.268098304961,487.92803506185,.\Image\Alignment\2017\04\04\00.03.33 967\Head4.jpg
2017.04.04 00:03:35 794,TFT_SIDE5.46,90,RETRY,0,-0.006,-0.0054,0.0011,-0.0042,0.00015,True,640.220991322278,479.133694008154,.\Image\Alignment\2017\04\04\00.03.35 794\Head1.jpg,True,641.227163477109,482.562007200021,.\Image\Alignment\2017\04\04\00.03.35 794\Head2.jpg,True,641.071125655999,482.899008289942,.\Image\Alignment\2017\04\04\00.03.35 794\Head3.jpg,True,639.918134007386,478.71643384484,.\Image\Alignment\2017\04\04\00.03.35 794\Head4.jpg
2017.04.04 00:03:37 471,TFT_SIDE5.46,90,OK,-0.0001,0.0019,0.0032,-0.0004,0,0,True,640.034606900348,480.51722930363,.\Image\Alignment\2017\04\04\00.03.37 471\Head1.jpg,True,639.497080740613,483.979732970285,.\Image\Alignment\2017\04\04\00.03.37 471\Head2.jpg,True,639.151581907328,484.354859781405,.\Image\Alignment\2017\04\04\00.03.37 471\Head3.jpg,True,640.114457933486,480.467527813115,.\Image\Alignment\2017\04\04\00.03.37 471\Head4.jpg
2017.04.04 00:06:57 752,TFT_SIDE5.46,0,RETRY,-0.6014,-0.3437,-0.5011,-0.4735,0.6631,0.03328,True,859.463324683879,705.205632295545,.\Image\Alignment\2017\04\04\00.06.57 752\Head1.jpg,True,803.797250450741,684.140201102577,.\Image\Alignment\2017\04\04\00.06.57 752\Head2.jpg,True,844.864604642746,645.233052041009,.\Image\Alignment\2017\04\04\00.06.57 752\Head3.jpg,True,823.94864630578,608.867917503968,.\Image\Alignment\2017\04\04\00.06.57 752\Head4.jpg
2017.04.04 00:06:59 714,TFT_SIDE5.46,0,RETRY,0.0011,-0.0574,-0.0579,0.0038,0.0104,0.00025,True,640.149794206677,483.137202832291,.\Image\Alignment\2017\04\04\00.06.59 714\Head1.jpg,True,653.5760482059,485.459668412977,.\Image\Alignment\2017\04\04\00.06.59 714\Head2.jpg,True,653.668161404788,486.421343382643,.\Image\Alignment\2017\04\04\00.06.59 714\Head3.jpg,True,639.405321653731,482.409102994258,.\Image\Alignment\2017\04\04\00.06.59 714\Head4.jpg
2017.04.04 00:07:01 486,TFT_SIDE5.46,0,OK,0.0009,0.0073,0.0061,0.0004,0,0,True,639.752733533787,479.702420157161,.\Image\Alignment\2017\04\04\00.07.01 486\Head1.jpg,True,638.042230566045,482.860045068232,.\Image\Alignment\2017\04\04\00.07.01 486\Head2.jpg,True,638.366619315402,484.008916092074,.\Image\Alignment\2017\04\04\00.07.01 486\Head3.jpg,True,639.880937784708,479.840562215796,.\Image\Alignment\2017\04\04\00.07.01 486\Head4.jpg
2017.04.04 00:07:20 018,TFT_SIDE5.46,90,RETRY,-0.8603,-0.7391,-0.896,-0.727,0.2157,0.02433,True,905.126657512177,578.208583382309,.\Image\Alignment\2017\04\04\00.07.20 018\Head1.jpg,True,850.025116186382,554.586155090947,.\Image\Alignment\2017\04\04\00.07.20 018\Head2.jpg,True,891.328297766989,542.96054695132,.\Image\Alignment\2017\04\04\00.07.20 018\Head3.jpg,True,868.536638669833,510.642356539604,.\Image\Alignment\2017\04\04\00.07.20 018\Head4.jpg
2017.04.04 00:07:21 871,TFT_SIDE5.46,90,RETRY,-0.0119,0.0762,0.0789,-0.0134,0.0586,-0.00196,True,640.355849388413,492.383260222083,.\Image\Alignment\2017\04\04\00.07.21 871\Head1.jpg,True,618.545888554674,498.422291887335,.\Image\Alignment\2017\04\04\00.07.21 871\Head2.jpg,True,617.756533104526,499.462746945757,.\Image\Alignment\2017\04\04\00.07.21 871\Head3.jpg,True,640.652962931879,497.835970099457,.\Image\Alignment\2017\04\04\00.07.21 871\Head4.jpg
2017.04.04 00:07:23 725,TFT_SIDE5.46,90,RETRY,0.0017,-0.0075,-0.0061,0.0004,-0.004,0.00018,True,639.789752545146,479.224204553464,.\Image\Alignment\2017\04\04\00.07.23 725\Head1.jpg,True,641.779461546874,482.768604061173,.\Image\Alignment\2017\04\04\00.07.23 725\Head2.jpg,True,641.38988913953,482.967656728046,.\Image\Alignment\2017\04\04\00.07.23 725\Head3.jpg,True,640.158630884206,478.734395153897,.\Image\Alignment\2017\04\04\00.07.23 725\Head4.jpg
2017.04.04 00:07:25 511,TFT_SIDE5.46,90,OK,-0.0026,0.0037,0.0006,0.001,0,0,True,640.694921937169,480.209767659924,.\Image\Alignment\2017\04\04\00.07.25 511\Head1.jpg,True,639.01615793004,484.120462527257,.\Image\Alignment\2017\04\04\00.07.25 511\Head2.jpg,True,639.836462776211,484.058462695198,.\Image\Alignment\2017\04\04\00.07.25 511\Head3.jpg,True,639.727281809558,480.117935848652,.\Image\Alignment\2017\04\04\00.07.25 511\Head4.jpg
2017.04.04 00:10:04 693,TFT_SIDE5.46,0,RETRY,-0.7819,-0.592,-0.7494,-0.6573,0.4646,0.0243,True,891.814848317138,639.141743483864,.\Image\Alignment\2017\04\04\00.10.04 693\Head1.jpg,True,836.291785595674,610.912444932734,.\Image\Alignment\2017\04\04\00.10.04 693\Head2.jpg,True,877.545421976192,590.430911137131,.\Image\Alignment\2017\04\04\00.10.04 693\Head3.jpg,True,857.287067648049,569.245856389917,.\Image\Alignment\2017\04\04\00.10.04 693\Head4.jpg
2017.04.04 00:10:06 559,TFT_SIDE5.46,0,RETRY,-0.0016,0.0082,0.0074,-0.0009,-0.0241,-0.00068,True,639.215237336339,472.583292729852,.\Image\Alignment\2017\04\04\00.10.06 559\Head1.jpg,True,635.477700569365,476.546405036491,.\Image\Alignment\2017\04\04\00.10.06 559\Head2.jpg,True,635.700291599204,477.817160936355,.\Image\Alignment\2017\04\04\00.10.06 559\Head3.jpg,True,639.05387207101,474.575629243074,.\Image\Alignment\2017\04\04\00.10.06 559\Head4.jpg
2017.04.04 00:10:08 414,TFT_SIDE5.46,0,RETRY,0.002,0.0013,-0.0004,0.0019,0.0002,0.0002,True,639.826346409557,480.342123460227,.\Image\Alignment\2017\04\04\00.10.08 414\Head1.jpg,True,638.753949267808,483.445575293568,.\Image\Alignment\2017\04\04\00.10.08 414\Head2.jpg,True,639.206524826746,483.933640524214,.\Image\Alignment\2017\04\04\00.10.08 414\Head3.jpg,True,639.837966540807,479.768456268658,.\Image\Alignment\2017\04\04\00.10.08 414\Head4.jpg
2017.04.04 00:10:10 130,TFT_SIDE5.46,0,OK,-0.0006,0.0066,0.0042,0.001,0,0,True,640.152958232469,480.028481243764,.\Image\Alignment\2017\04\04\00.10.10 130\Head1.jpg,True,638.240056821512,483.340816822182,.\Image\Alignment\2017\04\04\00.10.10 130\Head2.jpg,True,638.872497299428,484.052524808719,.\Image\Alignment\2017\04\04\00.10.10 130\Head3.jpg,True,639.739317961728,480.168895563134,.\Image\Alignment\2017\04\04\00.10.10 130\Head4.jpg
2017.04.04 00:10:28 661,TFT_SIDE5.46,90,RETRY,-0.6306,-0.473,-0.6258,-0.5027,0.0532,0.01377,True,828.409795166672,517.156378438245,.\Image\Alignment\2017\04\04\00.10.28 661\Head1.jpg,True,774.362758522119,505.498676109346,.\Image\Alignment\2017\04\04\00.10.28 661\Head2.jpg,True,814.7666566811,498.15403535138,.\Image\Alignment\2017\04\04\00.10.28 661\Head3.jpg,True,793.735538602534,479.120135256353,.\Image\Alignment\2017\04\04\00.10.28 661\Head4.jpg
