DATETIME,RECIPE,ANGLE,RESULT,MOVEMENT_HEAD1_X,MOVEMENT_HEAD2_X,MOVEMENT_HEAD3_X,MOVEMENT_HEAD4_X,MOVEMENT_Y,MOVEMENT_T,HEAD1_RESULT,HEAD1_PIXEL_X,HEAD1_PIXEL_Y,HEAD1_FILE,HEAD2_RESULT,HEAD2_PIXEL_X,HEAD2_PIXEL_Y,HEAD2_FILE,HEAD3_RESULT,HEAD3_PIXEL_X,HEAD3_PIXEL_Y,HEAD3_FILE,HEAD4_RESULT,HEAD4_PIXEL_X,HEAD4_PIXEL_Y,HEAD4_FILE
STRING,STRING,STRING,STRING,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING
2016.11.24 16:27:41 786,TFT_SIDE5.46,0,RETRY,-0.7279,,,-1.2278,-0.0242,-0.02685,True,786.356584547315,434.484796222414,.\Image\Alignment\2016\11\24\16.27.41 786\Head1.jpg,,,,,,,,,True,918.811841565838,513.566489695758,.\Image\Alignment\2016\11\24\16.27.41 786\Head4.jpg
2016.11.24 16:27:43 432,TFT_SIDE5.46,0,OK,-0.0012,,,0.002,0.0007,-0.0002,True,639.958056716863,479.889185364794,.\Image\Alignment\2016\11\24\16.27.43 432\Head1.jpg,,,,,,,,,True,639.121574386202,480.461505147851,.\Image\Alignment\2016\11\24\16.27.43 432\Head4.jpg
2016.11.24 16:27:53 459,TFT_SIDE5.46,0,OK,-0.0014,,,0.0021,0.0004,-0.00012,True,640.157535248935,479.942213513609,.\Image\Alignment\2016\11\24\16.27.53 459\Head1.jpg,,,,,,,,,True,639.227560643115,480.293811056121,.\Image\Alignment\2016\11\24\16.27.53 459\Head4.jpg
2016.11.24 16:28:09 793,TFT_SIDE5.46,0,OK,-0.0013,,,0.0024,0.0006,-0.00016,True,640.053603082583,479.925366712669,.\Image\Alignment\2016\11\24\16.28.09 793\Head1.jpg,,,,,,,,,True,639.085516545509,480.376728365422,.\Image\Alignment\2016\11\24\16.28.09 793\Head4.jpg
2016.11.24 16:28:15 240,TFT_SIDE5.46,0,OK,-0.0021,,,0.002,0.0007,-0.00019,True,640.231153311846,479.914358350997,.\Image\Alignment\2016\11\24\16.28.15 240\Head1.jpg,,,,,,,,,True,639.122029273447,480.452723732808,.\Image\Alignment\2016\11\24\16.28.15 240\Head4.jpg
2016.11.24 16:28:24 675,TFT_SIDE5.46,0,OK,-0.0013,,,0.0026,0.0005,-0.00015,True,640.061273983341,479.907008861589,.\Image\Alignment\2016\11\24\16.28.24 675\Head1.jpg,,,,,,,,,True,639.03438857676,480.345492030128,.\Image\Alignment\2016\11\24\16.28.24 675\Head4.jpg
2016.11.24 16:28:25 204,TFT_SIDE5.46,0,OK,-0.0009,,,0.0027,0.0005,-0.00015,True,639.965700922733,479.913890199837,.\Image\Alignment\2016\11\24\16.28.25 204\Head1.jpg,,,,,,,,,True,639.025370580662,480.338362951449,.\Image\Alignment\2016\11\24\16.28.25 204\Head4.jpg
2016.11.24 16:28:25 706,TFT_SIDE5.46,0,OK,-0.001,,,0.003,0.0002,-0.00016,True,639.991003268414,479.830393474175,.\Image\Alignment\2016\11\24\16.28.25 706\Head1.jpg,,,,,,,,,True,638.930028153174,480.2855559219,.\Image\Alignment\2016\11\24\16.28.25 706\Head4.jpg
2016.11.24 16:28:59 364,TFT_SIDE5.46,90,RETRY,-0.2557,-0.1256,-0.0227,-0.7596,0.4871,-0.02922,True,665.87329777493,560.395664354081,.\Image\Alignment\2016\11\24\16.28.59 364\Head1.jpg,True,603.840110190229,591.200957542828,.\Image\Alignment\2016\11\24\16.28.59 364\Head2.jpg,True,576.011510895491,626.402642007939,.\Image\Alignment\2016\11\24\16.28.59 364\Head3.jpg,True,799.157316069413,642.72214787749,.\Image\Alignment\2016\11\24\16.28.59 364\Head4.jpg
2016.11.24 16:29:01 121,TFT_SIDE5.46,90,RETRY,0.0108,0.0975,0.1001,0.011,-0.0663,0.00187,True,639.810073855686,465.476411703469,.\Image\Alignment\2016\11\24\16.29.01 121\Head1.jpg,True,612.713719745056,462.220792695031,.\Image\Alignment\2016\11\24\16.29.01 121\Head2.jpg,True,612.113650680837,462.822124594288,.\Image\Alignment\2016\11\24\16.29.01 121\Head3.jpg,True,639.866942873402,460.278425819288,.\Image\Alignment\2016\11\24\16.29.01 121\Head4.jpg
2016.11.24 16:29:02 817,TFT_SIDE5.46,90,RETRY,-0.002,-0.0055,-0.0068,-0.0013,0.0042,-0.00017,True,640.30138078551,480.829866845009,.\Image\Alignment\2016\11\24\16.29.02 817\Head1.jpg,True,635.887747674292,479.808987818421,.\Image\Alignment\2016\11\24\16.29.02 817\Head2.jpg,True,636.223129905384,482.632658194037,.\Image\Alignment\2016\11\24\16.29.02 817\Head3.jpg,True,640.087836789653,481.29188321824,.\Image\Alignment\2016\11\24\16.29.02 817\Head4.jpg
2016.11.24 16:29:04 503,TFT_SIDE5.46,90,RETRY,0.0005,0.0213,0.0209,0.0003,0,0,True,639.855041855125,479.962591098308,.\Image\Alignment\2016\11\24\16.29.04 503\Head1.jpg,True,634.316697876604,478.879179217334,.\Image\Alignment\2016\11\24\16.29.04 503\Head2.jpg,True,634.419468579325,481.254620858808,.\Image\Alignment\2016\11\24\16.29.04 503\Head3.jpg,True,639.932243030489,479.929943074003,.\Image\Alignment\2016\11\24\16.29.04 503\Head4.jpg
2016.11.24 16:29:05 780,TFT_SIDE5.46,90,OK,0.0011,0,-0.0002,0,0,0,True,639.6998220703,479.883099315695,.\Image\Alignment\2016\11\24\16.29.05 780\Head1.jpg,True,639.999117634344,478.763061229464,.\Image\Alignment\2016\11\24\16.29.05 780\Head2.jpg,True,640.052452503081,481.311864975256,.\Image\Alignment\2016\11\24\16.29.05 780\Head3.jpg,True,640.013134424441,479.891773752242,.\Image\Alignment\2016\11\24\16.29.05 780\Head4.jpg
2016.11.24 16:29:48 226,TFT_SIDE5.46,0,RETRY,-0.7279,,,-1.2261,-0.0226,-0.027,True,786.08336267813,434.686682987035,.\Image\Alignment\2016\11\24\16.29.48 226\Head1.jpg,,,,,,,,,True,918.080427145973,514.204271968751,.\Image\Alignment\2016\11\24\16.29.48 226\Head4.jpg
2016.11.24 16:29:49 824,TFT_SIDE5.46,0,OK,-0.0011,,,0.0024,-0.0004,-0.00011,True,640.095317427837,479.742782344204,.\Image\Alignment\2016\11\24\16.29.49 824\Head1.jpg,,,,,,,,,True,639.160183682845,480.058403144932,.\Image\Alignment\2016\11\24\16.29.49 824\Head4.jpg
2016.11.24 16:29:57 034,TFT_SIDE5.46,0,OK,-0.0009,,,0.0012,-0.0001,-0.00011,True,640.050096284313,479.810902870263,.\Image\Alignment\2016\11\24\16.29.57 034\Head1.jpg,,,,,,,,,True,639.480843004901,480.118389441646,.\Image\Alignment\2016\11\24\16.29.57 034\Head4.jpg
2016.11.24 16:30:07 222,TFT_SIDE5.46,0,OK,-0.0015,,,0.0008,-0.0005,-0.00011,True,640.202845762124,479.700448137166,.\Image\Alignment\2016\11\24\16.30.07 222\Head1.jpg,,,,,,,,,True,639.57944271165,480.016979507841,.\Image\Alignment\2016\11\24\16.30.07 222\Head4.jpg
2016.11.24 16:30:07 882,TFT_SIDE5.46,0,OK,-0.0014,,,0.0014,-0.0002,-9E-05,True,640.220729812263,479.811814215108,.\Image\Alignment\2016\11\24\16.30.07 882\Head1.jpg,,,,,,,,,True,639.47065576655,480.074185552323,.\Image\Alignment\2016\11\24\16.30.07 882\Head4.jpg
2016.11.24 16:30:08 419,TFT_SIDE5.46,0,OK,-0.0012,,,0.0017,-0.0004,-8E-05,True,640.168821888493,479.777996508843,.\Image\Alignment\2016\11\24\16.30.08 419\Head1.jpg,,,,,,,,,True,639.411697398009,480.001214940159,.\Image\Alignment\2016\11\24\16.30.08 419\Head4.jpg
2016.11.24 16:30:47 598,TFT_SIDE5.46,0,RETRY,-0.7285,,,-1.2255,-0.0214,-0.02702,True,786.199344453114,434.975723618156,.\Image\Alignment\2016\11\24\16.30.47 598\Head1.jpg,,,,,,,,,True,917.899426413417,514.547350642529,.\Image\Alignment\2016\11\24\16.30.47 598\Head4.jpg
2016.11.24 16:30:49 212,TFT_SIDE5.46,0,OK,-0.0019,,,0.001,-0.0014,-0.00016,True,640.21152026841,479.39691111346,.\Image\Alignment\2016\11\24\16.30.49 212\Head1.jpg,,,,,,,,,True,639.43688122651,479.861990445049,.\Image\Alignment\2016\11\24\16.30.49 212\Head4.jpg
2016.11.24 16:31:11 048,TFT_SIDE5.46,90,RETRY,-0.2482,-0.1178,-0.0144,-0.7511,0.4872,-0.02752,True,666.335389791984,563.288843689057,.\Image\Alignment\2016\11\24\16.31.11 048\Head1.jpg,True,604.057604170423,590.780925574694,.\Image\Alignment\2016\11\24\16.31.11 048\Head2.jpg,True,576.095567612358,624.822601187914,.\Image\Alignment\2016\11\24\16.31.11 048\Head3.jpg,True,799.357017944181,640.840746175931,.\Image\Alignment\2016\11\24\16.31.11 048\Head4.jpg
