DATETIME,RECIPE,ANGLE,RESULT,MOVEMENT_HEAD1_X,MOVEMENT_HEAD2_X,MOVEMENT_HEAD3_X,MOVEMENT_HEAD4_X,MOVEMENT_Y,MOVEMENT_T,HEAD1_RESULT,HEAD1_PIXEL_X,HEAD1_PIXEL_Y,HEAD1_FILE,HEAD2_RESULT,HEAD2_PIXEL_X,HEAD2_PIXEL_Y,HEAD2_FILE,HEAD3_RESULT,HEAD3_PIXEL_X,HEAD3_PIXEL_Y,HEAD3_FILE,HEAD4_RESULT,HEAD4_PIXEL_X,HEAD4_PIXEL_Y,HEAD4_FILE
STRING,STRING,STRING,STRING,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING
2017.01.21 00:00:14 504,TFT_SIDE5.46,0,RETRY,-0.3137,-0.191,-0.3249,-0.3958,0.1914,0.01149,True,744.113392656801,547.688015649352,.\Image\Alignment\2017\01\21\00.00.14 504\Head1.jpg,True,745.870129669803,558.675692579251,.\Image\Alignment\2017\01\21\00.00.14 504\Head2.jpg,True,781.158191842613,529.044975745097,.\Image\Alignment\2017\01\21\00.00.14 504\Head3.jpg,True,765.435349962795,514.771060830578,.\Image\Alignment\2017\01\21\00.00.14 504\Head4.jpg
2017.01.21 00:00:16 317,TFT_SIDE5.46,0,RETRY,0.066,-0.0633,-0.0599,0.0681,0.0409,0.01052,True,640.949030588573,506.155179292596,.\Image\Alignment\2017\01\21\00.00.16 317\Head1.jpg,True,675.694976085682,497.070904124859,.\Image\Alignment\2017\01\21\00.00.16 317\Head2.jpg,True,674.737324196348,486.862957585275,.\Image\Alignment\2017\01\21\00.00.16 317\Head3.jpg,True,640.414352989958,475.60031147774,.\Image\Alignment\2017\01\21\00.00.16 317\Head4.jpg
2017.01.21 00:00:18 089,TFT_SIDE5.46,0,RETRY,-0.0021,-0.0031,-0.0041,-0.0008,0.0014,-0.00028,True,640.064679723544,479.983871869987,.\Image\Alignment\2017\01\21\00.00.18 089\Head1.jpg,True,639.623268988122,480.976129855838,.\Image\Alignment\2017\01\21\00.00.18 089\Head2.jpg,True,639.86764718261,481.637381922823,.\Image\Alignment\2017\01\21\00.00.18 089\Head3.jpg,True,639.718631548604,480.788436305451,.\Image\Alignment\2017\01\21\00.00.18 089\Head4.jpg
2017.01.21 00:00:19 877,TFT_SIDE5.46,0,RETRY,0.0005,0.0004,-0.0003,-0.0003,-0.0006,-0.0001,True,639.686322065688,479.688177769526,.\Image\Alignment\2017\01\21\00.00.19 877\Head1.jpg,True,639.445217732515,480.879804560578,.\Image\Alignment\2017\01\21\00.00.19 877\Head2.jpg,True,639.624223997262,481.120062763846,.\Image\Alignment\2017\01\21\00.00.19 877\Head3.jpg,True,639.904689535407,479.990257692253,.\Image\Alignment\2017\01\21\00.00.19 877\Head4.jpg
2017.01.21 00:00:21 486,TFT_SIDE5.46,0,OK,-0.0005,0.0007,0.0011,-0.0007,0,0,True,640.131179377,480.161174714087,.\Image\Alignment\2017\01\21\00.00.21 486\Head1.jpg,True,639.823458742336,481.140483852527,.\Image\Alignment\2017\01\21\00.00.21 486\Head2.jpg,True,639.707437712533,481.234557179782,.\Image\Alignment\2017\01\21\00.00.21 486\Head3.jpg,True,640.174917054214,480.191670039619,.\Image\Alignment\2017\01\21\00.00.21 486\Head4.jpg
2017.01.21 00:00:40 128,TFT_SIDE5.46,90,RETRY,-0.227,-0.2653,-0.3938,-0.3006,0.3668,0.01094,True,716.562472068569,596.176088132848,.\Image\Alignment\2017\01\21\00.00.40 128\Head1.jpg,True,717.742721575444,584.48534210362,.\Image\Alignment\2017\01\21\00.00.40 128\Head2.jpg,True,751.421156154812,578.268418551507,.\Image\Alignment\2017\01\21\00.00.40 128\Head3.jpg,True,735.451282924179,565.455420123363,.\Image\Alignment\2017\01\21\00.00.40 128\Head4.jpg
2017.01.21 00:00:41 995,TFT_SIDE5.46,90,RETRY,-0.0006,0.035,0.033,-0.0045,0.0226,-0.001,True,638.712225634309,484.367186630002,.\Image\Alignment\2017\01\21\00.00.41 995\Head1.jpg,True,630.599497994936,486.148645809675,.\Image\Alignment\2017\01\21\00.00.41 995\Head2.jpg,True,631.110390592922,486.20889719216,.\Image\Alignment\2017\01\21\00.00.41 995\Head3.jpg,True,639.723139190728,487.160772347108,.\Image\Alignment\2017\01\21\00.00.41 995\Head4.jpg
2017.01.21 00:00:43 742,TFT_SIDE5.46,90,OK,-0.001,-0.0046,-0.0039,0.0007,0,0,True,640.269205397361,479.577214073475,.\Image\Alignment\2017\01\21\00.00.43 742\Head1.jpg,True,641.235524102493,480.306879525132,.\Image\Alignment\2017\01\21\00.00.43 742\Head2.jpg,True,641.035891142724,479.874216515535,.\Image\Alignment\2017\01\21\00.00.43 742\Head3.jpg,True,639.824265894615,479.672878842932,.\Image\Alignment\2017\01\21\00.00.43 742\Head4.jpg
2017.01.21 00:09:28 401,TFT_SIDE5.46,0,RETRY,-0.2626,-0.2504,-0.3843,-0.3455,0.0676,0.02343,True,751.531292951025,531.945522344995,.\Image\Alignment\2017\01\21\00.09.28 401\Head1.jpg,True,753.156624953236,521.920252804405,.\Image\Alignment\2017\01\21\00.09.28 401\Head2.jpg,True,788.559370895059,496.970362030955,.\Image\Alignment\2017\01\21\00.09.28 401\Head3.jpg,True,773.288594213157,464.575048062114,.\Image\Alignment\2017\01\21\00.09.28 401\Head4.jpg
2017.01.21 00:09:30 201,TFT_SIDE5.46,0,RETRY,-0.0248,-0.0449,-0.0434,-0.023,0.0268,-0.00402,True,639.532809108969,481.343987122721,.\Image\Alignment\2017\01\21\00.09.30 201\Head1.jpg,True,644.828293302477,486.319931806082,.\Image\Alignment\2017\01\21\00.09.30 201\Head2.jpg,True,644.387925283537,490.221233447954,.\Image\Alignment\2017\01\21\00.09.30 201\Head3.jpg,True,638.996979123525,492.966251092332,.\Image\Alignment\2017\01\21\00.09.30 201\Head4.jpg
2017.01.21 00:09:31 837,TFT_SIDE5.46,0,OK,-0.0019,-0.0017,-0.0009,-0.0008,0,0,True,640.507224677784,479.978768312092,.\Image\Alignment\2017\01\21\00.09.31 837\Head1.jpg,True,640.446993561434,482.386982717792,.\Image\Alignment\2017\01\21\00.09.31 837\Head2.jpg,True,640.24391795032,481.262359873413,.\Image\Alignment\2017\01\21\00.09.31 837\Head3.jpg,True,640.201053610066,479.884946694274,.\Image\Alignment\2017\01\21\00.09.31 837\Head4.jpg
2017.01.21 00:09:52 940,TFT_SIDE5.46,90,RETRY,-0.0864,-0.1242,-0.2532,-0.1625,0.33,0.00918,True,676.450808183909,583.418964216148,.\Image\Alignment\2017\01\21\00.09.52 940\Head1.jpg,True,678.368564696276,574.503809957293,.\Image\Alignment\2017\01\21\00.09.52 940\Head2.jpg,True,712.240714552967,569.865725121531,.\Image\Alignment\2017\01\21\00.09.52 940\Head3.jpg,True,696.190574593631,557.498018898581,.\Image\Alignment\2017\01\21\00.09.52 940\Head4.jpg
2017.01.21 00:09:54 849,TFT_SIDE5.46,90,RETRY,-0.0042,0.0336,0.0332,-0.0042,0.0214,-0.00125,True,639.309983126568,483.61092617424,.\Image\Alignment\2017\01\21\00.09.54 849\Head1.jpg,True,630.906136168683,485.915300352492,.\Image\Alignment\2017\01\21\00.09.54 849\Head2.jpg,True,631.001810808596,486.029410090875,.\Image\Alignment\2017\01\21\00.09.54 849\Head3.jpg,True,639.277228542745,487.101488466363,.\Image\Alignment\2017\01\21\00.09.54 849\Head4.jpg
2017.01.21 00:09:56 607,TFT_SIDE5.46,90,OK,0.0001,-0.0079,-0.0069,0,0,0,True,639.973948096899,479.348816273253,.\Image\Alignment\2017\01\21\00.09.56 607\Head1.jpg,True,642.093825502009,480.245466572188,.\Image\Alignment\2017\01\21\00.09.56 607\Head2.jpg,True,641.826725089828,479.779562545696,.\Image\Alignment\2017\01\21\00.09.56 607\Head3.jpg,True,640.003134113277,479.315172055381,.\Image\Alignment\2017\01\21\00.09.56 607\Head4.jpg
2017.01.21 00:24:57 135,TFT_SIDE5.46,0,RETRY,-0.2535,-0.2112,-0.3442,-0.3355,0.1699,0.01459,True,733.48654736845,546.440948503646,.\Image\Alignment\2017\01\21\00.24.57 135\Head1.jpg,True,734.646229658467,531.240923446367,.\Image\Alignment\2017\01\21\00.24.57 135\Head2.jpg,True,769.786575612851,510.642119322025,.\Image\Alignment\2017\01\21\00.24.57 135\Head3.jpg,True,754.8729464637,504.511106629123,.\Image\Alignment\2017\01\21\00.24.57 135\Head4.jpg
2017.01.21 00:24:58 881,TFT_SIDE5.46,0,RETRY,0.004,-0.0464,-0.0462,0.0057,0.0144,0.00082,True,640.37464581386,485.03074816033,.\Image\Alignment\2017\01\21\00.24.58 881\Head1.jpg,True,653.368844540658,485.176151278481,.\Image\Alignment\2017\01\21\00.24.58 881\Head2.jpg,True,653.305295270507,484.647297622859,.\Image\Alignment\2017\01\21\00.24.58 881\Head3.jpg,True,639.926548506031,482.632594820914,.\Image\Alignment\2017\01\21\00.24.58 881\Head4.jpg
2017.01.21 00:25:00 517,TFT_SIDE5.46,0,OK,-0.0011,0.0004,-0.0004,-0.0003,0,0,True,640.303187643087,480.802649108227,.\Image\Alignment\2017\01\21\00.25.00 517\Head1.jpg,True,639.882820763778,481.602040527313,.\Image\Alignment\2017\01\21\00.25.00 517\Head2.jpg,True,640.099357113057,481.533756327471,.\Image\Alignment\2017\01\21\00.25.00 517\Head3.jpg,True,640.071010807725,481.021005779663,.\Image\Alignment\2017\01\21\00.25.00 517\Head4.jpg
