DATETIME,RECIPE,ANGLE,RESULT,MOVEMENT_HEAD1_X,MOVEMENT_HEAD2_X,MOVEMENT_HEAD3_X,MOVEMENT_HEAD4_X,MOVEMENT_Y,MOVEMENT_T,HEAD1_RESULT,HEAD1_PIXEL_X,HEAD1_PIXEL_Y,HEAD1_FILE,HEAD2_RESULT,HEAD2_PIXEL_X,HEAD2_PIXEL_Y,HEAD2_FILE,HEAD3_RESULT,HEAD3_PIXEL_X,HEAD3_PIXEL_Y,HEAD3_FILE,HEAD4_RESULT,HEAD4_PIXEL_X,HEAD4_PIXEL_Y,HEAD4_FILE
STRING,STRING,STRING,STRING,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING
2017.01.04 00:00:16 258,TFT_SIDE5.46,90,RETRY,-0.0633,-0.1228,-0.1311,-0.0835,0.3286,0.0145,True,677.996395126103,591.947799869173,.\Image\Alignment\2017\01\04\00.00.16 258\Head1.jpg,True,680.465220705231,575.614239057709,.\Image\Alignment\2017\01\04\00.00.16 258\Head2.jpg,True,682.299035856613,568.598615717504,.\Image\Alignment\2017\01\04\00.00.16 258\Head3.jpg,True,682.879597063318,551.005063989166,.\Image\Alignment\2017\01\04\00.00.16 258\Head4.jpg
2017.01.04 00:00:18 088,TFT_SIDE5.46,90,RETRY,-0.002,0.0473,0.0466,-0.0037,0.0359,-0.00104,True,639.032811001742,487.836518076273,.\Image\Alignment\2017\01\04\00.00.18 088\Head1.jpg,True,626.099379987858,489.38677802298,.\Image\Alignment\2017\01\04\00.00.18 088\Head2.jpg,True,626.268838713308,490.560559654519,.\Image\Alignment\2017\01\04\00.00.18 088\Head3.jpg,True,639.434113282032,490.723914797711,.\Image\Alignment\2017\01\04\00.00.18 088\Head4.jpg
2017.01.04 00:00:19 811,TFT_SIDE5.46,90,OK,0.0011,0.0022,0.001,-0.0021,0,0,True,639.696732196293,479.504412026652,.\Image\Alignment\2017\01\04\00.00.19 811\Head1.jpg,True,639.419841344419,480.019963075332,.\Image\Alignment\2017\01\04\00.00.19 811\Head2.jpg,True,639.730698663769,480.639681303205,.\Image\Alignment\2017\01\04\00.00.19 811\Head3.jpg,True,640.554725041751,479.285104157146,.\Image\Alignment\2017\01\04\00.00.19 811\Head4.jpg
2017.01.04 00:07:36 686,TFT_SIDE5.46,0,RETRY,-0.3238,-0.3356,-0.3499,-0.3512,0.098,0.02249,True,766.217011087561,538.704726878457,.\Image\Alignment\2017\01\04\00.07.36 686\Head1.jpg,True,767.13365579779,517.827438914098,.\Image\Alignment\2017\01\04\00.07.36 686\Head2.jpg,True,770.761536848649,497.539574582622,.\Image\Alignment\2017\01\04\00.07.36 686\Head3.jpg,True,773.084921825955,474.043281603734,.\Image\Alignment\2017\01\04\00.07.36 686\Head4.jpg
2017.01.04 00:07:38 462,TFT_SIDE5.46,0,RETRY,0,-0.0061,-0.0047,-0.0005,0.0038,-0.00033,True,639.422004928489,480.531367060784,.\Image\Alignment\2017\01\04\00.07.38 462\Head1.jpg,True,637.979777125039,481.529530425229,.\Image\Alignment\2017\01\04\00.07.38 462\Head2.jpg,True,637.595534096137,483.505953435324,.\Image\Alignment\2017\01\04\00.07.38 462\Head3.jpg,True,639.536897636459,481.490690051369,.\Image\Alignment\2017\01\04\00.07.38 462\Head4.jpg
2017.01.04 00:07:40 224,TFT_SIDE5.46,0,RETRY,0.0022,0.0119,0.0106,0.0007,0,0,True,639.40933575666,479.500360378149,.\Image\Alignment\2017\01\04\00.07.40 224\Head1.jpg,True,636.814335020188,480.346819352485,.\Image\Alignment\2017\01\04\00.07.40 224\Head2.jpg,True,637.180746545886,482.258468263239,.\Image\Alignment\2017\01\04\00.07.40 224\Head3.jpg,True,639.806262012431,479.6067926636,.\Image\Alignment\2017\01\04\00.07.40 224\Head4.jpg
2017.01.04 00:07:41 639,TFT_SIDE5.46,0,OK,0.0004,0.0011,0.0022,0.0019,0,0,True,639.891691575362,479.577576220827,.\Image\Alignment\2017\01\04\00.07.41 639\Head1.jpg,True,639.71435321305,479.919206303918,.\Image\Alignment\2017\01\04\00.07.41 639\Head2.jpg,True,639.405719508065,481.895992792667,.\Image\Alignment\2017\01\04\00.07.41 639\Head3.jpg,True,639.487974144801,478.896626365153,.\Image\Alignment\2017\01\04\00.07.41 639\Head4.jpg
2017.01.04 00:08:01 580,TFT_SIDE5.46,90,RETRY,-0.0674,-0.1226,-0.1297,-0.0963,0.2934,0.01186,True,675.253902198675,578.132999128112,.\Image\Alignment\2017\01\04\00.08.01 580\Head1.jpg,True,679.14254831204,565.576544266031,.\Image\Alignment\2017\01\04\00.08.01 580\Head2.jpg,True,680.68857719874,559.710198181897,.\Image\Alignment\2017\01\04\00.08.01 580\Head3.jpg,True,682.487948213292,544.648885248558,.\Image\Alignment\2017\01\04\00.08.01 580\Head4.jpg
2017.01.04 00:08:03 424,TFT_SIDE5.46,90,RETRY,-0.0056,0.0393,0.0361,-0.0033,0.0325,-0.00115,True,639.814868688976,486.751066530279,.\Image\Alignment\2017\01\04\00.08.03 424\Head1.jpg,True,627.82606057165,488.83184296576,.\Image\Alignment\2017\01\04\00.08.03 424\Head2.jpg,True,628.64635807673,490.391773441731,.\Image\Alignment\2017\01\04\00.08.03 424\Head3.jpg,True,639.176929802751,489.96548919826,.\Image\Alignment\2017\01\04\00.08.03 424\Head4.jpg
2017.01.04 00:08:05 201,TFT_SIDE5.46,90,OK,-0.0001,0.0006,0.0005,0.0009,0,0,True,640.027999755023,479.177338373474,.\Image\Alignment\2017\01\04\00.08.05 201\Head1.jpg,True,639.831044923889,480.165290852433,.\Image\Alignment\2017\01\04\00.08.05 201\Head2.jpg,True,639.876091946398,480.746262467887,.\Image\Alignment\2017\01\04\00.08.05 201\Head3.jpg,True,639.767758350394,479.080792534177,.\Image\Alignment\2017\01\04\00.08.05 201\Head4.jpg
2017.01.04 00:11:58 606,TFT_SIDE5.46,0,RETRY,-0.3337,-0.3587,-0.3714,-0.3634,0.1417,0.03431,True,789.753214305062,567.508100449404,.\Image\Alignment\2017\01\04\00.11.58 606\Head1.jpg,True,792.394867083614,533.988257540879,.\Image\Alignment\2017\01\04\00.11.58 606\Head2.jpg,True,795.574534285534,503.322673569532,.\Image\Alignment\2017\01\04\00.11.58 606\Head3.jpg,True,797.168935483493,468.622041694935,.\Image\Alignment\2017\01\04\00.11.58 606\Head4.jpg
2017.01.04 00:12:00 394,TFT_SIDE5.46,0,RETRY,-0.0053,-0.0003,-0.0013,-0.0027,0.0016,-0.00076,True,640.07692369942,479.324231819326,.\Image\Alignment\2017\01\04\00.12.00 394\Head1.jpg,True,635.548221042776,480.55786132815,.\Image\Alignment\2017\01\04\00.12.00 394\Head2.jpg,True,635.785152614999,483.026145590173,.\Image\Alignment\2017\01\04\00.12.00 394\Head3.jpg,True,639.379364807252,481.520246457912,.\Image\Alignment\2017\01\04\00.12.00 394\Head4.jpg
2017.01.04 00:12:02 223,TFT_SIDE5.46,0,RETRY,0.0001,0.0132,0.0131,0.0005,0,0,True,639.961250661838,480.194781015309,.\Image\Alignment\2017\01\04\00.12.02 223\Head1.jpg,True,636.488690610833,480.264147795912,.\Image\Alignment\2017\01\04\00.12.02 223\Head2.jpg,True,636.495165636661,481.923711976062,.\Image\Alignment\2017\01\04\00.12.02 223\Head3.jpg,True,639.855451123598,480.166520901869,.\Image\Alignment\2017\01\04\00.12.02 223\Head4.jpg
2017.01.04 00:12:03 706,TFT_SIDE5.46,0,OK,0.0014,0.0018,-0.0014,0.0036,0,0,True,639.639288274127,479.923863308681,.\Image\Alignment\2017\01\04\00.12.03 706\Head1.jpg,True,639.525795439039,479.869705203887,.\Image\Alignment\2017\01\04\00.12.03 706\Head2.jpg,True,640.386496918498,481.940795937756,.\Image\Alignment\2017\01\04\00.12.03 706\Head3.jpg,True,639.042424484158,479.197538026141,.\Image\Alignment\2017\01\04\00.12.03 706\Head4.jpg
2017.01.04 00:12:23 635,TFT_SIDE5.46,90,RETRY,-0.1093,-0.1981,-0.2074,-0.1336,0.2546,0.02393,True,703.963789351751,587.986766630764,.\Image\Alignment\2017\01\04\00.12.23 635\Head1.jpg,True,706.583394996931,561.868223788909,.\Image\Alignment\2017\01\04\00.12.23 635\Head2.jpg,True,708.726651284854,549.344450687458,.\Image\Alignment\2017\01\04\00.12.23 635\Head3.jpg,True,709.976185365445,520.695228718845,.\Image\Alignment\2017\01\04\00.12.23 635\Head4.jpg
2017.01.04 00:12:25 453,TFT_SIDE5.46,90,RETRY,-0.006,0.075,0.0749,-0.0085,0.0557,-0.00159,True,639.305871589205,492.184591897231,.\Image\Alignment\2017\01\04\00.12.25 453\Head1.jpg,True,618.428065051223,494.877334463927,.\Image\Alignment\2017\01\04\00.12.25 453\Head2.jpg,True,618.426393080247,496.306173663784,.\Image\Alignment\2017\01\04\00.12.25 453\Head3.jpg,True,639.891477749508,496.615798779609,.\Image\Alignment\2017\01\04\00.12.25 453\Head4.jpg
2017.01.04 00:12:27 190,TFT_SIDE5.46,90,RETRY,0.0018,-0.0059,-0.0068,0.0024,-0.0025,0.00025,True,639.876871504659,479.765204901728,.\Image\Alignment\2017\01\04\00.12.27 190\Head1.jpg,True,640.669387196425,480.054043189796,.\Image\Alignment\2017\01\04\00.12.27 190\Head2.jpg,True,640.883997543212,480.891906079211,.\Image\Alignment\2017\01\04\00.12.27 190\Head3.jpg,True,639.741830999641,479.055588973519,.\Image\Alignment\2017\01\04\00.12.27 190\Head4.jpg
2017.01.04 00:12:28 995,TFT_SIDE5.46,90,OK,-0.0017,0.0053,0.005,-0.0003,0,0,True,640.443421942171,479.957847803018,.\Image\Alignment\2017\01\04\00.12.28 995\Head1.jpg,True,638.595133080687,480.813188010297,.\Image\Alignment\2017\01\04\00.12.28 995\Head2.jpg,True,638.654269557822,481.810023025115,.\Image\Alignment\2017\01\04\00.12.28 995\Head3.jpg,True,640.093031598156,480.103832594584,.\Image\Alignment\2017\01\04\00.12.28 995\Head4.jpg
2017.01.04 00:16:20 142,TFT_SIDE5.46,0,RETRY,-0.1543,-0.1748,-0.1891,-0.1836,0.1288,0.03161,True,737.059001490038,560.157602449833,.\Image\Alignment\2017\01\04\00.16.20 142\Head1.jpg,True,739.021012905659,530.860649345569,.\Image\Alignment\2017\01\04\00.16.20 142\Head2.jpg,True,742.656941851001,502.481728541133,.\Image\Alignment\2017\01\04\00.16.20 142\Head3.jpg,True,744.566855567348,468.856166174808,.\Image\Alignment\2017\01\04\00.16.20 142\Head4.jpg
2017.01.04 00:16:21 974,TFT_SIDE5.46,0,RETRY,0.0014,0.004,0.004,0.0015,0.0035,-0.00013,True,639.389491842263,480.747426056404,.\Image\Alignment\2017\01\04\00.16.21 974\Head1.jpg,True,636.156273400765,481.913083684435,.\Image\Alignment\2017\01\04\00.16.21 974\Head2.jpg,True,636.166204311576,483.412608927579,.\Image\Alignment\2017\01\04\00.16.21 974\Head3.jpg,True,639.36929620041,481.122669646025,.\Image\Alignment\2017\01\04\00.16.21 974\Head4.jpg
2017.01.04 00:16:23 684,TFT_SIDE5.46,0,RETRY,0.0007,0.0008,0.0002,0.0031,-0.0006,0.0003,True,640.364090017426,480.281977795192,.\Image\Alignment\2017\01\04\00.16.23 684\Head1.jpg,True,637.102217982764,480.663331992769,.\Image\Alignment\2017\01\04\00.16.23 684\Head2.jpg,True,637.25711872432,482.125871611228,.\Image\Alignment\2017\01\04\00.16.23 684\Head3.jpg,True,639.716890752511,479.398419442074,.\Image\Alignment\2017\01\04\00.16.23 684\Head4.jpg
2017.01.04 00:16:25 499,TFT_SIDE5.46,0,RETRY,0.0001,0.0038,0.0045,-0.0018,-0.0014,-0.00018,True,639.644665652411,479.363271406615,.\Image\Alignment\2017\01\04\00.16.25 499\Head1.jpg,True,636.567179838973,480.623794002339,.\Image\Alignment\2017\01\04\00.16.25 499\Head2.jpg,True,636.374981250493,481.941035493596,.\Image\Alignment\2017\01\04\00.16.25 499\Head3.jpg,True,640.162345288651,479.89503546103,.\Image\Alignment\2017\01\04\00.16.25 499\Head4.jpg
