DATETIME,RECIPE,ANGLE,RESULT,MOVEMENT_HEAD1_X,MOVEMENT_HEAD2_X,MOVEMENT_HEAD3_X,MOVEMENT_HEAD4_X,MOVEMENT_Y,MOVEMENT_T,HEAD1_RESULT,HEAD1_PIXEL_X,HEAD1_PIXEL_Y,HEAD1_FILE,HEAD2_RESULT,HEAD2_PIXEL_X,HEAD2_PIXEL_Y,HEAD2_FILE,HEAD3_RESULT,HEAD3_PIXEL_X,HEAD3_PIXEL_Y,HEAD3_FILE,HEAD4_RESULT,HEAD4_PIXEL_X,HEAD4_PIXEL_Y,HEAD4_FILE
STRING,STRING,STRING,STRING,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING
2017.01.01 00:01:48 556,TFT_SIDE5.46,0,RETRY,-0.231,-0.251,-0.2719,-0.2693,0.0468,0.03378,True,761.368256171428,541.433409625344,.\Image\Alignment\2017\01\01\00.01.48 556\Head1.jpg,True,763.665197893142,509.090891319375,.\Image\Alignment\2017\01\01\00.01.48 556\Head2.jpg,True,769.127350782035,478.410787067793,.\Image\Alignment\2017\01\01\00.01.48 556\Head3.jpg,True,771.322653257776,444.055798420272,.\Image\Alignment\2017\01\01\00.01.48 556\Head4.jpg
2017.01.01 00:01:50 340,TFT_SIDE5.46,0,RETRY,-0.0034,-0.0024,-0.0078,-0.0051,0.003,-0.00056,True,639.919187467495,479.996111138674,.\Image\Alignment\2017\01\01\00.01.50 340\Head1.jpg,True,636.331018949633,481.20585224439,.\Image\Alignment\2017\01\01\00.01.50 340\Head2.jpg,True,637.764406023458,483.550787545218,.\Image\Alignment\2017\01\01\00.01.50 340\Head3.jpg,True,640.364832677627,481.609095587237,.\Image\Alignment\2017\01\01\00.01.50 340\Head4.jpg
2017.01.01 00:01:52 084,TFT_SIDE5.46,0,RETRY,-0.0013,0.0033,0.0041,0.0002,0.0015,0.00015,True,640.608382998247,480.598953751203,.\Image\Alignment\2017\01\01\00.01.52 084\Head1.jpg,True,637.232898720372,481.382859120833,.\Image\Alignment\2017\01\01\00.01.52 084\Head2.jpg,True,637.019571393664,482.39925595446,.\Image\Alignment\2017\01\01\00.01.52 084\Head3.jpg,True,640.196449647538,480.173386115476,.\Image\Alignment\2017\01\01\00.01.52 084\Head4.jpg
2017.01.01 00:01:53 870,TFT_SIDE5.46,0,RETRY,0.0003,-0.0048,-0.0043,-0.0021,0.001,-0.00021,True,639.544487019981,479.948445663996,.\Image\Alignment\2017\01\01\00.01.53 870\Head1.jpg,True,638.283747041429,481.100483643389,.\Image\Alignment\2017\01\01\00.01.53 870\Head2.jpg,True,638.157336461373,482.725276903373,.\Image\Alignment\2017\01\01\00.01.53 870\Head3.jpg,True,640.183459089249,480.567943746732,.\Image\Alignment\2017\01\01\00.01.53 870\Head4.jpg
2017.01.01 00:01:55 614,TFT_SIDE5.46,0,RETRY,-0.0019,0.0107,0.0116,0.0003,0,0,True,640.504805382099,480.065616520153,.\Image\Alignment\2017\01\01\00.01.55 614\Head1.jpg,True,637.13458044296,480.88866768678,.\Image\Alignment\2017\01\01\00.01.55 614\Head2.jpg,True,636.91320198351,482.536512019033,.\Image\Alignment\2017\01\01\00.01.55 614\Head3.jpg,True,639.910701598091,480.25214025233,.\Image\Alignment\2017\01\01\00.01.55 614\Head4.jpg
2017.01.01 00:01:57 074,TFT_SIDE5.46,0,OK,-0.0007,-0.0008,-0.0014,0.0015,0,0,True,640.182348501911,480.17134731608,.\Image\Alignment\2017\01\01\00.01.57 074\Head1.jpg,True,640.21151374368,480.702587564606,.\Image\Alignment\2017\01\01\00.01.57 074\Head2.jpg,True,640.38565695393,482.359610615743,.\Image\Alignment\2017\01\01\00.01.57 074\Head3.jpg,True,639.591957677065,480.128726387556,.\Image\Alignment\2017\01\01\00.01.57 074\Head4.jpg
2017.01.01 00:02:17 113,TFT_SIDE5.46,90,RETRY,-0.0031,-0.0984,-0.1205,-0.0379,0.3281,0.02542,True,677.769300354336,610.091250330576,.\Image\Alignment\2017\01\01\00.02.17 113\Head1.jpg,True,680.012762889953,583.87975689245,.\Image\Alignment\2017\01\01\00.02.17 113\Head2.jpg,True,685.484519558135,571.353889790682,.\Image\Alignment\2017\01\01\00.02.17 113\Head3.jpg,True,686.577961529949,538.40775276562,.\Image\Alignment\2017\01\01\00.02.17 113\Head4.jpg
2017.01.01 00:02:18 924,TFT_SIDE5.46,90,RETRY,-0.0202,0.0761,0.0747,-0.0206,0.072,-0.00377,True,639.939745657045,492.902658536486,.\Image\Alignment\2017\01\01\00.02.18 924\Head1.jpg,True,616.522814662299,497.72780555568,.\Image\Alignment\2017\01\01\00.02.18 924\Head2.jpg,True,616.811381968978,500.647714751291,.\Image\Alignment\2017\01\01\00.02.18 924\Head3.jpg,True,639.93292653617,503.432967771028,.\Image\Alignment\2017\01\01\00.02.18 924\Head4.jpg
2017.01.01 00:02:20 709,TFT_SIDE5.46,90,RETRY,0.0009,-0.0124,-0.011,0.0022,-0.0086,0.00041,True,640.334370865997,478.379084563822,.\Image\Alignment\2017\01\01\00.02.20 709\Head1.jpg,True,642.5786757976,478.590259756511,.\Image\Alignment\2017\01\01\00.02.20 709\Head2.jpg,True,642.194407260362,479.257762035544,.\Image\Alignment\2017\01\01\00.02.20 709\Head3.jpg,True,640.017481933078,477.244501924959,.\Image\Alignment\2017\01\01\00.02.20 709\Head4.jpg
