DATETIME,RECIPE,ANGLE,RESULT,MOVEMENT_HEAD1_X,MOVEMENT_HEAD2_X,MOVEMENT_HEAD3_X,MOVEMENT_HEAD4_X,MOVEMENT_Y,MOVEMENT_T,HEAD1_RESULT,HEAD1_PIXEL_X,HEAD1_PIXEL_Y,HEAD1_FILE,HEAD2_RESULT,HEAD2_PIXEL_X,HEAD2_PIXEL_Y,HEAD2_FILE,HEAD3_RESULT,HEAD3_PIXEL_X,HEAD3_PIXEL_Y,HEAD3_FILE,HEAD4_RESULT,HEAD4_PIXEL_X,HEAD4_PIXEL_Y,HEAD4_FILE
STRING,STRING,STRING,STRING,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING
2017.01.25 00:09:30 729,TFT_SIDE5.46,0,RETRY,-0.3659,-0.2941,-0.425,-0.4383,-0.0005,0.01517,True,764.520318350195,501.803140441541,.\Image\Alignment\2017\01\25\00.09.30 729\Head1.jpg,True,765.269573949398,511.502188190823,.\Image\Alignment\2017\01\25\00.09.30 729\Head2.jpg,True,799.915283938841,486.313342753213,.\Image\Alignment\2017\01\25\00.09.30 729\Head3.jpg,True,783.45508516206,458.509329069114,.\Image\Alignment\2017\01\25\00.09.30 729\Head4.jpg
2017.01.25 00:09:32 556,TFT_SIDE5.46,0,RETRY,0.0139,-0.0671,-0.064,0.016,0.0608,0.00256,True,640.81448068553,499.934214297612,.\Image\Alignment\2017\01\25\00.09.32 556\Head1.jpg,True,661.316610278934,497.700307710547,.\Image\Alignment\2017\01\25\00.09.32 556\Head2.jpg,True,660.421562352178,495.85798298816,.\Image\Alignment\2017\01\25\00.09.32 556\Head3.jpg,True,640.202633574898,492.452400373019,.\Image\Alignment\2017\01\25\00.09.32 556\Head4.jpg
2017.01.25 00:09:34 425,TFT_SIDE5.46,0,RETRY,-0.0042,0.0012,0.0026,-0.0028,0.0022,-0.00045,True,640.317855492251,479.93009045754,.\Image\Alignment\2017\01\25\00.09.34 425\Head1.jpg,True,639.061517276101,480.780398882047,.\Image\Alignment\2017\01\25\00.09.34 425\Head2.jpg,True,638.686710774341,481.119260422057,.\Image\Alignment\2017\01\25\00.09.34 425\Head3.jpg,True,639.938181352339,481.238956618794,.\Image\Alignment\2017\01\25\00.09.34 425\Head4.jpg
2017.01.25 00:09:36 156,TFT_SIDE5.46,0,RETRY,0.0015,-0.0006,-0.0016,0.0005,-0.001,0.00017,True,639.901859479353,479.986827137842,.\Image\Alignment\2017\01\25\00.09.36 156\Head1.jpg,True,640.529357663107,480.487111426939,.\Image\Alignment\2017\01\25\00.09.36 156\Head2.jpg,True,640.791789246415,480.29173813198,.\Image\Alignment\2017\01\25\00.09.36 156\Head3.jpg,True,640.168491041506,479.482455928915,.\Image\Alignment\2017\01\25\00.09.36 156\Head4.jpg
2017.01.25 00:09:37 834,TFT_SIDE5.46,0,OK,-0.0009,-0.0001,0.0019,0.0008,0,0,True,640.242806790688,479.959666796455,.\Image\Alignment\2017\01\25\00.09.37 834\Head1.jpg,True,640.03515273981,480.71470809521,.\Image\Alignment\2017\01\25\00.09.37 834\Head2.jpg,True,639.484264414288,480.798011327127,.\Image\Alignment\2017\01\25\00.09.37 834\Head3.jpg,True,639.794708087387,479.932476686915,.\Image\Alignment\2017\01\25\00.09.37 834\Head4.jpg
2017.01.25 00:09:56 449,TFT_SIDE5.46,90,RETRY,-0.0619,-0.0792,-0.2001,-0.1306,0.2818,0.00694,True,666.646532848613,566.818615392325,.\Image\Alignment\2017\01\25\00.09.56 449\Head1.jpg,True,668.573767396331,560.259061665886,.\Image\Alignment\2017\01\25\00.09.56 449\Head2.jpg,True,700.38450326182,553.579843422896,.\Image\Alignment\2017\01\25\00.09.56 449\Head3.jpg,True,684.505883133278,547.196471727772,.\Image\Alignment\2017\01\25\00.09.56 449\Head4.jpg
2017.01.25 00:09:58 358,TFT_SIDE5.46,90,RETRY,-0.0047,0.014,0.0121,-0.0029,0.0121,-0.00124,True,639.464827237301,481.138039979858,.\Image\Alignment\2017\01\25\00.09.58 358\Head1.jpg,True,636.518599831629,483.829337391996,.\Image\Alignment\2017\01\25\00.09.58 358\Head2.jpg,True,637.018979259101,483.600872209496,.\Image\Alignment\2017\01\25\00.09.58 358\Head3.jpg,True,638.964371752422,484.619910661751,.\Image\Alignment\2017\01\25\00.09.58 358\Head4.jpg
2017.01.25 00:09:59 966,TFT_SIDE5.46,90,OK,0.0008,-0.0078,-0.0097,-0.0004,0,0,True,639.776575118289,479.475968494346,.\Image\Alignment\2017\01\25\00.09.59 966\Head1.jpg,True,642.08900899949,480.519383195748,.\Image\Alignment\2017\01\25\00.09.59 966\Head2.jpg,True,642.579281647411,479.836779688101,.\Image\Alignment\2017\01\25\00.09.59 966\Head3.jpg,True,640.110072907466,479.267146756694,.\Image\Alignment\2017\01\25\00.09.59 966\Head4.jpg
2017.01.25 00:14:39 092,TFT_SIDE5.46,0,RETRY,-0.4256,-0.4407,-0.5708,-0.4985,0.1032,0.00635,True,764.892378139243,516.656135323265,.\Image\Alignment\2017\01\25\00.14.39 092\Head1.jpg,True,765.521804074945,511.760688852695,.\Image\Alignment\2017\01\25\00.14.39 092\Head2.jpg,True,799.861818675565,507.718691479722,.\Image\Alignment\2017\01\25\00.14.39 092\Head3.jpg,True,783.785527432473,498.85069369285,.\Image\Alignment\2017\01\25\00.14.39 092\Head4.jpg
