DATETIME,RECIPE,ANGLE,RESULT,MOVEMENT_HEAD1_X,MOVEMENT_HEAD2_X,MOVEMENT_HEAD3_X,MOVEMENT_HEAD4_X,MOVEMENT_Y,MOVEMENT_T,HEAD1_RESULT,HEAD1_PIXEL_X,HEAD1_PIXEL_Y,HEAD1_FILE,HEAD2_RESULT,HEAD2_PIXEL_X,HEAD2_PIXEL_Y,HEAD2_FILE,HEAD3_RESULT,HEAD3_PIXEL_X,HEAD3_PIXEL_Y,HEAD3_FILE,HEAD4_RESULT,HEAD4_PIXEL_X,HEAD4_PIXEL_Y,HEAD4_FILE
STRING,STRING,STRING,STRING,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING
2017.02.06 00:09:22 838,TFT_SIDE5.46,0,RETRY,-0.4601,-0.4589,-0.5904,-0.5311,0.3147,0.0391,True,831.971299957123,620.639819329774,.\Image\Alignment\2017\02\06\00.09.22 838\Head1.jpg,True,831.422160836937,585.65507828466,.\Image\Alignment\2017\02\06\00.09.22 838\Head2.jpg,True,865.962864125181,548.458670130242,.\Image\Alignment\2017\02\06\00.09.22 838\Head3.jpg,True,850.030064572678,507.944694254785,.\Image\Alignment\2017\02\06\00.09.22 838\Head4.jpg
2017.02.06 00:09:24 704,TFT_SIDE5.46,0,RETRY,0.0105,-0.0008,-0.0007,0.0063,-0.0209,0.00129,True,639.459843026191,476.29976027267,.\Image\Alignment\2017\02\06\00.09.24 704\Head1.jpg,True,641.638769550191,475.810434663994,.\Image\Alignment\2017\02\06\00.09.24 704\Head2.jpg,True,641.624069833396,475.034293469331,.\Image\Alignment\2017\02\06\00.09.24 704\Head3.jpg,True,640.632649651419,472.580843801141,.\Image\Alignment\2017\02\06\00.09.24 704\Head4.jpg
2017.02.06 00:09:26 462,TFT_SIDE5.46,0,RETRY,-0.0035,-0.0041,-0.0032,-0.0036,0.0034,-0.00023,True,640.539402890176,480.582432833283,.\Image\Alignment\2017\02\06\00.09.26 462\Head1.jpg,True,639.612545665979,481.612479505977,.\Image\Alignment\2017\02\06\00.09.26 462\Head2.jpg,True,639.358261997801,482.422261145362,.\Image\Alignment\2017\02\06\00.09.26 462\Head3.jpg,True,640.553425433575,481.238647722958,.\Image\Alignment\2017\02\06\00.09.26 462\Head4.jpg
2017.02.06 00:09:28 219,TFT_SIDE5.46,0,RETRY,0.001,0.0019,0.0014,0.0004,-0.0003,0.00011,True,639.94553068445,480.086648437307,.\Image\Alignment\2017\02\06\00.09.28 219\Head1.jpg,True,638.965089094637,480.702906574413,.\Image\Alignment\2017\02\06\00.09.28 219\Head2.jpg,True,639.079470552762,480.996516517486,.\Image\Alignment\2017\02\06\00.09.28 219\Head3.jpg,True,640.1079513747,479.755839070172,.\Image\Alignment\2017\02\06\00.09.28 219\Head4.jpg
2017.02.06 00:09:29 868,TFT_SIDE5.46,0,RETRY,-0.0011,0.0006,0.0015,0.0018,-0.0002,-0.00012,True,640.096888061603,479.790629192522,.\Image\Alignment\2017\02\06\00.09.29 868\Head1.jpg,True,638.959580867929,480.766240259199,.\Image\Alignment\2017\02\06\00.09.29 868\Head2.jpg,True,638.717768620588,481.239062897835,.\Image\Alignment\2017\02\06\00.09.29 868\Head3.jpg,True,639.310247249111,480.124947096039,.\Image\Alignment\2017\02\06\00.09.29 868\Head4.jpg
2017.02.06 00:09:31 558,TFT_SIDE5.46,0,OK,0.0008,0.002,0,-0.0019,0,0,True,639.781177610204,479.912033576707,.\Image\Alignment\2017\02\06\00.09.31 558\Head1.jpg,True,639.472267265356,480.682300982718,.\Image\Alignment\2017\02\06\00.09.31 558\Head2.jpg,True,639.999928550711,480.980481427431,.\Image\Alignment\2017\02\06\00.09.31 558\Head3.jpg,True,640.516972700424,479.834891183361,.\Image\Alignment\2017\02\06\00.09.31 558\Head4.jpg
2017.02.06 00:09:50 083,TFT_SIDE5.46,90,RETRY,-0.2859,-0.392,-0.5206,-0.3604,0.134,0.03041,True,760.501159931298,566.625889178423,.\Image\Alignment\2017\02\06\00.09.50 083\Head1.jpg,True,763.048259653939,534.04001193207,.\Image\Alignment\2017\02\06\00.09.50 083\Head2.jpg,True,796.949746639444,517.292023833316,.\Image\Alignment\2017\02\06\00.09.50 083\Head3.jpg,True,779.889024315753,481.575262571817,.\Image\Alignment\2017\02\06\00.09.50 083\Head4.jpg
2017.02.06 00:09:51 921,TFT_SIDE5.46,90,RETRY,-0.0121,0.0936,0.0937,-0.0111,0.0622,-0.00177,True,640.664530718643,493.630065646071,.\Image\Alignment\2017\02\06\00.09.51 921\Head1.jpg,True,614.624989680124,497.267508835043,.\Image\Alignment\2017\02\06\00.09.51 921\Head2.jpg,True,614.558066730352,497.643317143192,.\Image\Alignment\2017\02\06\00.09.51 921\Head3.jpg,True,640.325012804658,498.556443893752,.\Image\Alignment\2017\02\06\00.09.51 921\Head4.jpg
2017.02.06 00:09:53 693,TFT_SIDE5.46,90,RETRY,0.0036,-0.003,-0.0052,0.0023,-0.0039,0.00018,True,639.288223092922,479.261169012339,.\Image\Alignment\2017\02\06\00.09.53 693\Head1.jpg,True,641.557999640898,480.673427871251,.\Image\Alignment\2017\02\06\00.09.53 693\Head2.jpg,True,642.15446961941,479.976545547559,.\Image\Alignment\2017\02\06\00.09.53 693\Head3.jpg,True,639.66151685907,478.754631474075,.\Image\Alignment\2017\02\06\00.09.53 693\Head4.jpg
