DATETIME,RECIPE,ANGLE,RESULT,MOVEMENT_HEAD1_X,MOVEMENT_HEAD2_X,MOVEMENT_HEAD3_X,MOVEMENT_HEAD4_X,MOVEMENT_Y,MOVEMENT_T,HEAD1_RESULT,HEAD1_PIXEL_X,HEAD1_PIXEL_Y,HEAD1_FILE,HEAD2_RESULT,HEAD2_PIXEL_X,HEAD2_PIXEL_Y,HEAD2_FILE,HEAD3_RESULT,HEAD3_PIXEL_X,HEAD3_PIXEL_Y,HEAD3_FILE,HEAD4_RESULT,HEAD4_PIXEL_X,HEAD4_PIXEL_Y,HEAD4_FILE
STRING,STRING,STRING,STRING,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING
2017.02.25 00:01:13 654,TFT_SIDE5.46,0,RETRY,-0.6148,-0.5409,-0.6685,-0.6785,0.738,0.03324,True,862.979930335918,725.151727765122,.\Image\Alignment\2017\02\25\00.01.13 654\Head1.jpg,True,864.856296258509,699.094331656027,.\Image\Alignment\2017\02\25\00.01.13 654\Head2.jpg,True,897.933851392381,655.636536111327,.\Image\Alignment\2017\02\25\00.01.13 654\Head3.jpg,True,878.344595819259,629.078801730629,.\Image\Alignment\2017\02\25\00.01.13 654\Head4.jpg
2017.02.25 00:01:15 493,TFT_SIDE5.46,0,RETRY,0.0632,-0.0112,-0.013,0.0651,0.0279,0.00926,True,639.452808540319,500.827535843264,.\Image\Alignment\2017\02\25\00.01.15 493\Head1.jpg,True,662.043276681481,496.187638388089,.\Image\Alignment\2017\02\25\00.01.15 493\Head2.jpg,True,662.456732856813,485.825289954516,.\Image\Alignment\2017\02\25\00.01.15 493\Head3.jpg,True,638.967305705402,473.945683708724,.\Image\Alignment\2017\02\25\00.01.15 493\Head4.jpg
2017.02.25 00:01:17 345,TFT_SIDE5.46,0,RETRY,-0.0029,-0.0131,-0.0114,-0.0024,0,0,True,640.780470237725,480.257091242476,.\Image\Alignment\2017\02\25\00.01.17 345\Head1.jpg,True,643.505818906916,484.713008251401,.\Image\Alignment\2017\02\25\00.01.17 345\Head2.jpg,True,643.039227508679,483.379871956062,.\Image\Alignment\2017\02\25\00.01.17 345\Head3.jpg,True,640.63619877921,480.162726230981,.\Image\Alignment\2017\02\25\00.01.17 345\Head4.jpg
2017.02.25 00:01:18 803,TFT_SIDE5.46,0,OK,-0.0001,-0.0002,-0.0001,-0.0001,0,0,True,640.023140578879,480.647085642108,.\Image\Alignment\2017\02\25\00.01.18 803\Head1.jpg,True,640.065844801819,485.034714163359,.\Image\Alignment\2017\02\25\00.01.18 803\Head2.jpg,True,640.019261132413,483.478146236744,.\Image\Alignment\2017\02\25\00.01.18 803\Head3.jpg,True,640.035700019774,480.581177804052,.\Image\Alignment\2017\02\25\00.01.18 803\Head4.jpg
2017.02.25 00:01:37 561,TFT_SIDE5.46,90,RETRY,-0.7524,-0.8514,-0.9778,-0.8118,0.0191,0.03227,True,887.813384555995,539.05574118705,.\Image\Alignment\2017\02\25\00.01.37 561\Head1.jpg,True,889.560243011134,506.875813305822,.\Image\Alignment\2017\02\25\00.01.37 561\Head2.jpg,True,922.931406511254,486.474011758757,.\Image\Alignment\2017\02\25\00.01.37 561\Head3.jpg,True,902.868603400634,449.515053054168,.\Image\Alignment\2017\02\25\00.01.37 561\Head4.jpg
2017.02.25 00:01:39 427,TFT_SIDE5.46,90,RETRY,-0.0079,0.0976,0.0972,-0.0076,0.0599,-0.00113,True,640.476222859368,494.089401984098,.\Image\Alignment\2017\02\25\00.01.39 427\Head1.jpg,True,616.825218545162,500.842934825969,.\Image\Alignment\2017\02\25\00.01.39 427\Head2.jpg,True,616.874587414137,498.246248560194,.\Image\Alignment\2017\02\25\00.01.39 427\Head3.jpg,True,640.314722061409,497.217135369256,.\Image\Alignment\2017\02\25\00.01.39 427\Head4.jpg
2017.02.25 00:01:41 304,TFT_SIDE5.46,90,RETRY,0.0002,-0.0162,-0.0157,0.0006,0,0,True,639.947104944555,479.824824834545,.\Image\Alignment\2017\02\25\00.01.41 304\Head1.jpg,True,644.310524042632,484.806292087591,.\Image\Alignment\2017\02\25\00.01.41 304\Head2.jpg,True,644.188331586338,481.684973987379,.\Image\Alignment\2017\02\25\00.01.41 304\Head3.jpg,True,639.829407964617,479.842695134218,.\Image\Alignment\2017\02\25\00.01.41 304\Head4.jpg
2017.02.25 00:01:42 721,TFT_SIDE5.46,90,OK,0,-0.0005,-0.0007,-0.0002,0,0,True,640.011888546626,479.43834128439,.\Image\Alignment\2017\02\25\00.01.42 721\Head1.jpg,True,640.141106480889,484.854189321658,.\Image\Alignment\2017\02\25\00.01.42 721\Head2.jpg,True,640.181302777216,481.906249947796,.\Image\Alignment\2017\02\25\00.01.42 721\Head3.jpg,True,640.045857894603,479.509074647677,.\Image\Alignment\2017\02\25\00.01.42 721\Head4.jpg
2017.02.25 00:07:45 613,TFT_SIDE5.46,0,RETRY,-0.522,-0.5211,-0.6463,-0.5874,0.7564,0.04538,True,859.611449950469,747.702772773391,.\Image\Alignment\2017\02\25\00.07.45 613\Head1.jpg,True,861.628302690986,707.005328814666,.\Image\Alignment\2017\02\25\00.07.45 613\Head2.jpg,True,894.053314225773,662.41439179953,.\Image\Alignment\2017\02\25\00.07.45 613\Head3.jpg,True,875.473675089976,616.391554752251,.\Image\Alignment\2017\02\25\00.07.45 613\Head4.jpg
2017.02.25 00:07:47 504,TFT_SIDE5.46,0,RETRY,0.0011,0.0024,0.0015,0.0054,0.0008,0.00035,True,640.320743610997,480.702969818938,.\Image\Alignment\2017\02\25\00.07.47 504\Head1.jpg,True,643.720739670021,485.531520345658,.\Image\Alignment\2017\02\25\00.07.47 504\Head2.jpg,True,643.943933209861,483.160451360749,.\Image\Alignment\2017\02\25\00.07.47 504\Head3.jpg,True,639.181066965198,479.696769162756,.\Image\Alignment\2017\02\25\00.07.47 504\Head4.jpg
2017.02.25 00:07:49 220,TFT_SIDE5.46,0,RETRY,-0.0016,-0.0029,-0.0064,-0.0006,0.0024,-0.00014,True,640.181758454302,480.428815683673,.\Image\Alignment\2017\02\25\00.07.49 220\Head1.jpg,True,643.598628322459,485.238011609438,.\Image\Alignment\2017\02\25\00.07.49 220\Head2.jpg,True,644.53363444186,483.697773776145,.\Image\Alignment\2017\02\25\00.07.49 220\Head3.jpg,True,639.916072806719,480.82627387315,.\Image\Alignment\2017\02\25\00.07.49 220\Head4.jpg
