DATETIME,RECIPE,ANGLE,RESULT,MOVEMENT_HEAD1_X,MOVEMENT_HEAD2_X,MOVEMENT_HEAD3_X,MOVEMENT_HEAD4_X,MOVEMENT_Y,MOVEMENT_T,HEAD1_RESULT,HEAD1_PIXEL_X,HEAD1_PIXEL_Y,HEAD1_FILE,HEAD2_RESULT,HEAD2_PIXEL_X,HEAD2_PIXEL_Y,HEAD2_FILE,HEAD3_RESULT,HEAD3_PIXEL_X,HEAD3_PIXEL_Y,HEAD3_FILE,HEAD4_RESULT,HEAD4_PIXEL_X,HEAD4_PIXEL_Y,HEAD4_FILE
STRING,STRING,STRING,STRING,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING
2017.02.10 00:00:09 170,TFT_SIDE5.46,0,RETRY,-0.5294,-0.7134,-0.8444,-0.6076,0.1568,0.02881,True,832.302226454368,563.552916342896,.\Image\Alignment\2017\02\10\00.00.09 170\Head1.jpg,True,832.992521926722,518.423834331915,.\Image\Alignment\2017\02\10\00.00.09 170\Head2.jpg,True,867.50756576705,517.326031082091,.\Image\Alignment\2017\02\10\00.00.09 170\Head3.jpg,True,852.430775156941,480.8676702895,.\Image\Alignment\2017\02\10\00.00.09 170\Head4.jpg
2017.02.10 00:00:11 050,TFT_SIDE5.46,0,RETRY,0.0055,0.184,0.182,0.0067,0.0051,0.00029,True,639.04379344507,481.770987560558,.\Image\Alignment\2017\02\10\00.00.11 050\Head1.jpg,True,591.834585024447,482.492686248608,.\Image\Alignment\2017\02\10\00.00.11 050\Head2.jpg,True,592.405152009487,481.926735505086,.\Image\Alignment\2017\02\10\00.00.11 050\Head3.jpg,True,638.724085310664,480.926871045869,.\Image\Alignment\2017\02\10\00.00.11 050\Head4.jpg
2017.02.10 00:00:12 808,TFT_SIDE5.46,0,RETRY,0.0024,-0.0028,-0.0003,0.0004,-0.0007,0.00023,True,639.777498508006,480.158108065435,.\Image\Alignment\2017\02\10\00.00.12 808\Head1.jpg,True,640.661245536471,480.610031069041,.\Image\Alignment\2017\02\10\00.00.12 808\Head2.jpg,True,640.015450741469,480.650818586366,.\Image\Alignment\2017\02\10\00.00.12 808\Head3.jpg,True,640.300340258836,479.489392923813,.\Image\Alignment\2017\02\10\00.00.12 808\Head4.jpg
2017.02.10 00:00:14 593,TFT_SIDE5.46,0,RETRY,0.0025,0.0007,-0.0015,0.0068,-0.0021,0.0002,True,639.691489899873,479.734900971462,.\Image\Alignment\2017\02\10\00.00.14 593\Head1.jpg,True,639.147370804824,480.510275439083,.\Image\Alignment\2017\02\10\00.00.14 593\Head2.jpg,True,639.738449223161,480.867901511121,.\Image\Alignment\2017\02\10\00.00.14 593\Head3.jpg,True,638.542703226326,479.147671204321,.\Image\Alignment\2017\02\10\00.00.14 593\Head4.jpg
2017.02.10 00:00:16 323,TFT_SIDE5.46,0,OK,-0.0013,0.0049,0.0065,-0.0022,0,0,True,640.33861234327,480.284892307662,.\Image\Alignment\2017\02\10\00.00.16 323\Head1.jpg,True,638.701638151441,481.144328063671,.\Image\Alignment\2017\02\10\00.00.16 323\Head2.jpg,True,638.273366963496,481.277169719804,.\Image\Alignment\2017\02\10\00.00.16 323\Head3.jpg,True,640.575990280045,480.269879004744,.\Image\Alignment\2017\02\10\00.00.16 323\Head4.jpg
2017.02.10 00:00:34 693,TFT_SIDE5.46,90,RETRY,-0.1566,-0.227,-0.3549,-0.2292,0.0805,0.01899,True,709.405586727389,533.236221989394,.\Image\Alignment\2017\02\10\00.00.34 693\Head1.jpg,True,711.875534901087,515.455808466482,.\Image\Alignment\2017\02\10\00.00.34 693\Head2.jpg,True,745.661054601945,505.245040416381,.\Image\Alignment\2017\02\10\00.00.34 693\Head3.jpg,True,728.4659203666,480.138860726155,.\Image\Alignment\2017\02\10\00.00.34 693\Head4.jpg
2017.02.10 00:00:36 560,TFT_SIDE5.46,90,RETRY,-0.0054,0.0615,0.0617,-0.0045,0.0419,-0.00059,True,640.58038951176,490.200881597305,.\Image\Alignment\2017\02\10\00.00.36 560\Head1.jpg,True,623.825704830595,491.942032211245,.\Image\Alignment\2017\02\10\00.00.36 560\Head2.jpg,True,623.744269446117,491.722502035153,.\Image\Alignment\2017\02\10\00.00.36 560\Head3.jpg,True,640.284898792068,491.831384201663,.\Image\Alignment\2017\02\10\00.00.36 560\Head4.jpg
2017.02.10 00:00:38 235,TFT_SIDE5.46,90,OK,0.0021,-0.0028,-0.0046,0.0006,0,0,True,639.434358654369,479.766439653261,.\Image\Alignment\2017\02\10\00.00.38 235\Head1.jpg,True,640.741766582665,481.162398289257,.\Image\Alignment\2017\02\10\00.00.38 235\Head2.jpg,True,641.215795798895,480.515445290951,.\Image\Alignment\2017\02\10\00.00.38 235\Head3.jpg,True,639.835004224745,479.862335770819,.\Image\Alignment\2017\02\10\00.00.38 235\Head4.jpg
2017.02.10 00:03:32 704,TFT_SIDE5.46,0,RETRY,-0.4272,-0.4318,-0.5624,-0.5052,0.2684,0.02541,True,799.021499949315,588.409983046398,.\Image\Alignment\2017\02\10\00.03.32 704\Head1.jpg,True,800.55355951209,566.061122558364,.\Image\Alignment\2017\02\10\00.03.32 704\Head2.jpg,True,834.896066291097,541.697916386247,.\Image\Alignment\2017\02\10\00.03.32 704\Head3.jpg,True,819.024986776556,515.300284512547,.\Image\Alignment\2017\02\10\00.03.32 704\Head4.jpg
2017.02.10 00:03:34 543,TFT_SIDE5.46,0,RETRY,-0.0033,-0.0086,-0.0073,-0.0036,0.0087,-0.00072,True,639.602127971467,481.279365290478,.\Image\Alignment\2017\02\10\00.03.34 543\Head1.jpg,True,641.02456118325,482.763747851567,.\Image\Alignment\2017\02\10\00.03.34 543\Head2.jpg,True,640.666606559373,483.457628776918,.\Image\Alignment\2017\02\10\00.03.34 543\Head3.jpg,True,639.661210965486,483.370171980177,.\Image\Alignment\2017\02\10\00.03.34 543\Head4.jpg
2017.02.10 00:03:36 300,TFT_SIDE5.46,0,RETRY,0.0011,-0.0028,-0.0044,0.0033,0.0006,0.00027,True,640.179758315167,480.544683549674,.\Image\Alignment\2017\02\10\00.03.36 300\Head1.jpg,True,639.770906410613,480.665951381177,.\Image\Alignment\2017\02\10\00.03.36 300\Head2.jpg,True,640.179972728534,481.204395167585,.\Image\Alignment\2017\02\10\00.03.36 300\Head3.jpg,True,639.600720991065,479.763519890998,.\Image\Alignment\2017\02\10\00.03.36 300\Head4.jpg
