DATETIME,RECIPE,ANGLE,RESULT,MOVEMENT_HEAD1_X,MOVEMENT_HEAD2_X,MOVEMENT_HEAD3_X,MOVEMENT_HEAD4_X,MOVEMENT_Y,MOVEMENT_T,HEAD1_RESULT,HEAD1_PIXEL_X,HEAD1_PIXEL_Y,HEAD1_FILE,HEAD2_RESULT,HEAD2_PIXEL_X,HEAD2_PIXEL_Y,HEAD2_FILE,HEAD3_RESULT,HEAD3_PIXEL_X,HEAD3_PIXEL_Y,HEAD3_FILE,HEAD4_RESULT,HEAD4_PIXEL_X,HEAD4_PIXEL_Y,HEAD4_FILE
STRING,STRING,STRING,STRING,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING
2017.02.11 00:07:14 932,TFT_SIDE5.46,0,RETRY,-0.4219,-0.613,-0.7438,-0.4996,0.1524,0.03986,True,823.110369953354,578.43121597927,.\Image\Alignment\2017\02\11\00.07.14 932\Head1.jpg,True,823.961414797624,533.996295794113,.\Image\Alignment\2017\02\11\00.07.14 932\Head2.jpg,True,858.402081723351,523.232466387229,.\Image\Alignment\2017\02\11\00.07.14 932\Head3.jpg,True,843.196719293444,463.667144888789,.\Image\Alignment\2017\02\11\00.07.14 932\Head4.jpg
2017.02.11 00:07:16 853,TFT_SIDE5.46,0,RETRY,-0.0532,0.1299,0.1285,-0.055,0.0362,-0.00808,True,639.930068726543,477.970330972702,.\Image\Alignment\2017\02\11\00.07.16 853\Head1.jpg,True,591.542069726965,487.023974743748,.\Image\Alignment\2017\02\11\00.07.16 853\Head2.jpg,True,591.904891398167,494.484160642632,.\Image\Alignment\2017\02\11\00.07.16 853\Head3.jpg,True,640.330794638055,501.375317436543,.\Image\Alignment\2017\02\11\00.07.16 853\Head4.jpg
2017.02.11 00:07:18 637,TFT_SIDE5.46,0,RETRY,-0.0049,-0.0076,-0.0101,-0.0027,0.001,-0.00073,True,640.018173078618,479.216980030984,.\Image\Alignment\2017\02\11\00.07.18 637\Head1.jpg,True,639.448839521166,480.478975615493,.\Image\Alignment\2017\02\11\00.07.18 637\Head2.jpg,True,640.102559661421,481.881862816595,.\Image\Alignment\2017\02\11\00.07.18 637\Head3.jpg,True,639.439886487814,481.327540373656,.\Image\Alignment\2017\02\11\00.07.18 637\Head4.jpg
2017.02.11 00:07:20 476,TFT_SIDE5.46,0,RETRY,0.0019,0.004,0.0065,0.0001,-0.0007,0.00012,True,639.698166260271,479.980959972752,.\Image\Alignment\2017\02\11\00.07.20 476\Head1.jpg,True,638.794502459442,480.779913347036,.\Image\Alignment\2017\02\11\00.07.20 476\Head2.jpg,True,638.141603684935,480.846389865733,.\Image\Alignment\2017\02\11\00.07.20 476\Head3.jpg,True,640.192123732477,479.639060277727,.\Image\Alignment\2017\02\11\00.07.20 476\Head4.jpg
2017.02.11 00:07:22 249,TFT_SIDE5.46,0,OK,-0.0012,0.0017,0.0009,0.0003,0,0,True,640.310580694935,480.145249419898,.\Image\Alignment\2017\02\11\00.07.22 249\Head1.jpg,True,639.538176368506,480.950123673527,.\Image\Alignment\2017\02\11\00.07.22 249\Head2.jpg,True,639.753500196345,481.084799525832,.\Image\Alignment\2017\02\11\00.07.22 249\Head3.jpg,True,639.927504102229,480.238026850647,.\Image\Alignment\2017\02\11\00.07.22 249\Head4.jpg
2017.02.11 00:07:40 939,TFT_SIDE5.46,90,RETRY,-0.1815,-0.2475,-0.3755,-0.2554,0.1288,0.02096,True,718.899960431098,549.405707757142,.\Image\Alignment\2017\02\11\00.07.40 939\Head1.jpg,True,720.922232992288,527.381621967346,.\Image\Alignment\2017\02\11\00.07.40 939\Head2.jpg,True,754.695055318946,513.910960050625,.\Image\Alignment\2017\02\11\00.07.40 939\Head3.jpg,True,738.243551042859,490.762547926236,.\Image\Alignment\2017\02\11\00.07.40 939\Head4.jpg
2017.02.11 00:07:42 805,TFT_SIDE5.46,90,RETRY,-0.0052,0.0589,0.0557,-0.007,0.0407,-0.00086,True,640.141669938931,489.414469116833,.\Image\Alignment\2017\02\11\00.07.42 805\Head1.jpg,True,624.236518826385,491.338609736124,.\Image\Alignment\2017\02\11\00.07.42 805\Head2.jpg,True,625.070724116039,491.38450186145,.\Image\Alignment\2017\02\11\00.07.42 805\Head3.jpg,True,640.55572073317,491.802040578384,.\Image\Alignment\2017\02\11\00.07.42 805\Head4.jpg
2017.02.11 00:07:44 535,TFT_SIDE5.46,90,OK,-0.0032,-0.0075,-0.0017,0.0017,0,0,True,640.844156643196,479.134394334321,.\Image\Alignment\2017\02\11\00.07.44 535\Head1.jpg,True,642.012085671033,480.02189046592,.\Image\Alignment\2017\02\11\00.07.44 535\Head2.jpg,True,640.448684579334,480.177999151259,.\Image\Alignment\2017\02\11\00.07.44 535\Head3.jpg,True,639.549091753676,478.888650562799,.\Image\Alignment\2017\02\11\00.07.44 535\Head4.jpg
2017.02.11 00:09:46 777,TFT_SIDE5.46,0,RETRY,-0.4446,-0.4639,-0.5965,-0.5253,0.1891,0.04251,True,833.855414044489,592.053780393462,.\Image\Alignment\2017\02\11\00.09.46 777\Head1.jpg,True,834.650123076812,550.947466844336,.\Image\Alignment\2017\02\11\00.09.46 777\Head2.jpg,True,869.61510563954,512.733128027073,.\Image\Alignment\2017\02\11\00.09.46 777\Head3.jpg,True,854.6762716692,469.633290230552,.\Image\Alignment\2017\02\11\00.09.46 777\Head4.jpg
