DATETIME,RECIPE,ANGLE,RESULT,MOVEMENT_HEAD1_X,MOVEMENT_HEAD2_X,MOVEMENT_HEAD3_X,MOVEMENT_HEAD4_X,MOVEMENT_Y,MOVEMENT_T,HEAD1_RESULT,HEAD1_PIXEL_X,HEAD1_PIXEL_Y,HEAD1_FILE,HEAD2_RESULT,HEAD2_PIXEL_X,HEAD2_PIXEL_Y,HEAD2_FILE,HEAD3_RESULT,HEAD3_PIXEL_X,HEAD3_PIXEL_Y,HEAD3_FILE,HEAD4_RESULT,HEAD4_PIXEL_X,HEAD4_PIXEL_Y,HEAD4_FILE
STRING,STRING,STRING,STRING,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING
2017.02.15 00:13:56 546,TFT_SIDE5.46,0,RETRY,-0.4806,-0.498,-0.629,-0.5424,0.2843,0.01148,True,788.660005845274,572.423600257876,.\Image\Alignment\2017\02\15\00.13.56 546\Head1.jpg,True,790.156193511674,564.130417773589,.\Image\Alignment\2017\02\15\00.13.56 546\Head2.jpg,True,824.553504677289,555.02981849569,.\Image\Alignment\2017\02\15\00.13.56 546\Head3.jpg,True,804.30219326642,539.650857059357,.\Image\Alignment\2017\02\15\00.13.56 546\Head4.jpg
2017.02.15 00:13:58 466,TFT_SIDE5.46,0,RETRY,0.006,0.0124,0.0117,0.0074,-0.0212,0.00122,True,640.559179270104,476.117032234526,.\Image\Alignment\2017\02\15\00.13.58 466\Head1.jpg,True,638.061088931298,477.135066525773,.\Image\Alignment\2017\02\15\00.13.58 466\Head2.jpg,True,638.270806775366,476.383663397451,.\Image\Alignment\2017\02\15\00.13.58 466\Head3.jpg,True,640.199797381237,472.599410868579,.\Image\Alignment\2017\02\15\00.13.58 466\Head4.jpg
2017.02.15 00:14:00 345,TFT_SIDE5.46,0,RETRY,-0.0004,-0.0089,-0.0079,0.0001,0.0013,0.00019,True,640.435645937303,480.615215561066,.\Image\Alignment\2017\02\15\00.14.00 345\Head1.jpg,True,639.540210866571,481.916141290932,.\Image\Alignment\2017\02\15\00.14.00 345\Head2.jpg,True,639.245538746564,483.465543055327,.\Image\Alignment\2017\02\15\00.14.00 345\Head3.jpg,True,640.320153947713,480.054578506425,.\Image\Alignment\2017\02\15\00.14.00 345\Head4.jpg
2017.02.15 00:14:02 129,TFT_SIDE5.46,0,RETRY,-0.0023,0.0026,0.0031,-0.0006,-0.0005,-0.0002,True,640.256157590167,479.573095202951,.\Image\Alignment\2017\02\15\00.14.02 129\Head1.jpg,True,636.981965337344,481.696190104003,.\Image\Alignment\2017\02\15\00.14.02 129\Head2.jpg,True,636.83346308486,482.960791347509,.\Image\Alignment\2017\02\15\00.14.02 129\Head3.jpg,True,639.805479503292,480.156938334425,.\Image\Alignment\2017\02\15\00.14.02 129\Head4.jpg
2017.02.15 00:14:03 819,TFT_SIDE5.46,0,OK,0.0009,0.0074,0.0083,0.0002,0,0,True,639.76578305805,480.01909421176,.\Image\Alignment\2017\02\15\00.14.03 819\Head1.jpg,True,638.026922566701,481.778385445673,.\Image\Alignment\2017\02\15\00.14.03 819\Head2.jpg,True,637.782445466552,482.786268524349,.\Image\Alignment\2017\02\15\00.14.03 819\Head3.jpg,True,639.957001706092,479.767172777826,.\Image\Alignment\2017\02\15\00.14.03 819\Head4.jpg
2017.02.15 00:14:22 176,TFT_SIDE5.46,90,RETRY,-0.241,-0.2952,-0.4227,-0.2974,0.144,0.00551,True,712.373712175834,527.596459315491,.\Image\Alignment\2017\02\15\00.14.22 176\Head1.jpg,True,714.992209710752,523.271295884198,.\Image\Alignment\2017\02\15\00.14.22 176\Head2.jpg,True,748.618626344817,526.81292803229,.\Image\Alignment\2017\02\15\00.14.22 176\Head3.jpg,True,726.99169392478,512.372452073799,.\Image\Alignment\2017\02\15\00.14.22 176\Head4.jpg
2017.02.15 00:14:24 083,TFT_SIDE5.46,90,RETRY,-0.0263,0.0358,0.0358,-0.0248,0.0271,-0.00485,True,639.971633400877,479.109374793767,.\Image\Alignment\2017\02\15\00.14.24 083\Head1.jpg,True,627.470049166521,486.878485142319,.\Image\Alignment\2017\02\15\00.14.24 083\Head2.jpg,True,627.444019113447,489.5937728839,.\Image\Alignment\2017\02\15\00.14.24 083\Head3.jpg,True,639.536918275088,492.744595687165,.\Image\Alignment\2017\02\15\00.14.24 083\Head4.jpg
2017.02.15 00:14:25 841,TFT_SIDE5.46,90,RETRY,0.0026,-0.0177,-0.0167,0.0022,-0.0111,0.00062,True,640.202384047005,478.059015049372,.\Image\Alignment\2017\02\15\00.14.25 841\Head1.jpg,True,644.771891390602,479.671572696672,.\Image\Alignment\2017\02\15\00.14.25 841\Head2.jpg,True,644.489212528645,479.630204156817,.\Image\Alignment\2017\02\15\00.14.25 841\Head3.jpg,True,640.310633740492,476.334346711907,.\Image\Alignment\2017\02\15\00.14.25 841\Head4.jpg
2017.02.15 00:14:27 557,TFT_SIDE5.46,90,RETRY,-0.0013,0.0038,0.0042,-0.0003,0.0019,-0.00012,True,640.163249706574,480.314608824681,.\Image\Alignment\2017\02\15\00.14.27 557\Head1.jpg,True,638.96312645666,482.850953285938,.\Image\Alignment\2017\02\15\00.14.27 557\Head2.jpg,True,638.842708481456,482.88246216417,.\Image\Alignment\2017\02\15\00.14.27 557\Head3.jpg,True,639.906373417388,480.646820598419,.\Image\Alignment\2017\02\15\00.14.27 557\Head4.jpg
