DATETIME,RECIPE,ANGLE,RESULT,MOVEMENT_HEAD1_X,MOVEMENT_HEAD2_X,MOVEMENT_HEAD3_X,MOVEMENT_HEAD4_X,MOVEMENT_Y,MOVEMENT_T,HEAD1_RESULT,HEAD1_PIXEL_X,HEAD1_PIXEL_Y,HEAD1_FILE,HEAD2_RESULT,HEAD2_PIXEL_X,HEAD2_PIXEL_Y,HEAD2_FILE,HEAD3_RESULT,HEAD3_PIXEL_X,HEAD3_PIXEL_Y,HEAD3_FILE,HEAD4_RESULT,HEAD4_PIXEL_X,HEAD4_PIXEL_Y,HEAD4_FILE
STRING,STRING,STRING,STRING,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING
2017.02.26 00:00:00 532,TFT_SIDE5.46,90,RETRY,0.0024,-0.0159,-0.0196,0.0008,0,0,True,639.358972270954,478.390796056137,.\Image\Alignment\2017\02\26\00.00.00 532\Head1.jpg,True,644.252111704754,483.479544000043,.\Image\Alignment\2017\02\26\00.00.00 532\Head2.jpg,True,645.23623380202,480.812400711981,.\Image\Alignment\2017\02\26\00.00.00 532\Head3.jpg,True,639.773854631974,478.386412738604,.\Image\Alignment\2017\02\26\00.00.00 532\Head4.jpg
2017.02.26 00:00:01 934,TFT_SIDE5.46,90,OK,-0.0011,-0.0007,0.0022,0.0003,0,0,True,640.290010915497,478.443377997451,.\Image\Alignment\2017\02\26\00.00.01 934\Head1.jpg,True,640.183794914853,483.593273848001,.\Image\Alignment\2017\02\26\00.00.01 934\Head2.jpg,True,639.42126611261,480.632944910613,.\Image\Alignment\2017\02\26\00.00.01 934\Head3.jpg,True,639.915768225476,478.150531816342,.\Image\Alignment\2017\02\26\00.00.01 934\Head4.jpg
2017.02.26 00:02:36 092,TFT_SIDE5.46,0,RETRY,-0.5813,-0.636,-0.7627,-0.6461,0.7237,0.0393,True,864.720578019799,730.137617196592,.\Image\Alignment\2017\02\26\00.02.36 092\Head1.jpg,True,866.434016074817,696.577684871108,.\Image\Alignment\2017\02\26\00.02.36 092\Head2.jpg,True,899.235626385815,666.082195522692,.\Image\Alignment\2017\02\26\00.02.36 092\Head3.jpg,True,880.438635509353,616.519155451981,.\Image\Alignment\2017\02\26\00.02.36 092\Head4.jpg
2017.02.26 00:02:37 983,TFT_SIDE5.46,0,RETRY,-0.0085,0.0485,0.0439,-0.0062,0.003,-0.00109,True,640.357371178824,479.233283486341,.\Image\Alignment\2017\02\26\00.02.37 983\Head1.jpg,True,628.194489500407,484.829568473904,.\Image\Alignment\2017\02\26\00.02.37 983\Head2.jpg,True,629.398342234322,484.200201365509,.\Image\Alignment\2017\02\26\00.02.37 983\Head3.jpg,True,639.714050173421,482.3898355481,.\Image\Alignment\2017\02\26\00.02.37 983\Head4.jpg
2017.02.26 00:02:39 808,TFT_SIDE5.46,0,RETRY,-0.0004,-0.0116,-0.0127,0.0003,0,0,True,640.104670987262,480.641729373461,.\Image\Alignment\2017\02\26\00.02.39 808\Head1.jpg,True,643.096731156516,485.315892419141,.\Image\Alignment\2017\02\26\00.02.39 808\Head2.jpg,True,643.385862562571,483.51682115636,.\Image\Alignment\2017\02\26\00.02.39 808\Head3.jpg,True,639.919609069267,480.842274937136,.\Image\Alignment\2017\02\26\00.02.39 808\Head4.jpg
2017.02.26 00:02:41 251,TFT_SIDE5.46,0,OK,-0.0009,-0.0008,0.001,-0.0001,0,0,True,640.24698118048,480.444241034668,.\Image\Alignment\2017\02\26\00.02.41 251\Head1.jpg,True,640.220156063978,485.09279458341,.\Image\Alignment\2017\02\26\00.02.41 251\Head2.jpg,True,639.727189960857,483.665540772655,.\Image\Alignment\2017\02\26\00.02.41 251\Head3.jpg,True,640.018865875967,480.85240253643,.\Image\Alignment\2017\02\26\00.02.41 251\Head4.jpg
2017.02.26 00:03:00 069,TFT_SIDE5.46,90,RETRY,-0.709,-0.8034,-0.9297,-0.7677,-0.0178,0.02876,True,871.124237267671,523.330398065547,.\Image\Alignment\2017\02\26\00.03.00 069\Head1.jpg,True,873.517503668537,496.197062166986,.\Image\Alignment\2017\02\26\00.03.00 069\Head2.jpg,True,906.905819392792,478.741273405624,.\Image\Alignment\2017\02\26\00.03.00 069\Head3.jpg,True,886.077648656734,443.62316730494,.\Image\Alignment\2017\02\26\00.03.00 069\Head4.jpg
2017.02.26 00:03:01 948,TFT_SIDE5.46,90,RETRY,-0.0129,0.0898,0.0874,-0.016,0.0624,-0.00229,True,640.118469662186,492.825564472334,.\Image\Alignment\2017\02\26\00.03.01 948\Head1.jpg,True,617.678491925229,500.306412711384,.\Image\Alignment\2017\02\26\00.03.01 948\Head2.jpg,True,618.252233272612,498.822431220683,.\Image\Alignment\2017\02\26\00.03.01 948\Head3.jpg,True,640.854582120535,499.227872039699,.\Image\Alignment\2017\02\26\00.03.01 948\Head4.jpg
2017.02.26 00:03:03 815,TFT_SIDE5.46,90,RETRY,-0.0003,-0.0086,-0.0078,0.0025,-0.0064,0.00018,True,640.326817988725,478.58641937559,.\Image\Alignment\2017\02\26\00.03.03 815\Head1.jpg,True,645.199107481826,483.312625167626,.\Image\Alignment\2017\02\26\00.03.03 815\Head2.jpg,True,644.970820479187,480.663268844466,.\Image\Alignment\2017\02\26\00.03.03 815\Head3.jpg,True,639.59685452549,478.091235049853,.\Image\Alignment\2017\02\26\00.03.03 815\Head4.jpg
