DATETIME,RECIPE,ANGLE,RESULT,MOVEMENT_HEAD1_X,MOVEMENT_HEAD2_X,MOVEMENT_HEAD3_X,MOVEMENT_HEAD4_X,MOVEMENT_Y,MOVEMENT_T,HEAD1_RESULT,HEAD1_PIXEL_X,HEAD1_PIXEL_Y,HEAD1_FILE,HEAD2_RESULT,HEAD2_PIXEL_X,HEAD2_PIXEL_Y,HEAD2_FILE,HEAD3_RESULT,HEAD3_PIXEL_X,HEAD3_PIXEL_Y,HEAD3_FILE,HEAD4_RESULT,HEAD4_PIXEL_X,HEAD4_PIXEL_Y,HEAD4_FILE
STRING,STRING,STRING,STRING,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING
2017.02.16 00:02:18 902,TFT_SIDE5.46,0,RETRY,-0.5803,-0.6347,-0.7654,-0.6473,0.2372,0.02861,True,845.56958264541,584.729632880551,.\Image\Alignment\2017\02\16\00.02.18 902\Head1.jpg,True,847.931248543819,537.553469224485,.\Image\Alignment\2017\02\16\00.02.18 902\Head2.jpg,True,882.365581207061,516.928854705743,.\Image\Alignment\2017\02\16\00.02.18 902\Head3.jpg,True,862.533356374601,502.585469231699,.\Image\Alignment\2017\02\16\00.02.18 902\Head4.jpg
2017.02.16 00:02:20 782,TFT_SIDE5.46,0,RETRY,-0.0326,0.0056,0.0066,-0.0288,0.0069,-0.00494,True,639.992725390044,474.704994733094,.\Image\Alignment\2017\02\16\00.02.20 782\Head1.jpg,True,628.798511976999,481.603872444401,.\Image\Alignment\2017\02\16\00.02.20 782\Head2.jpg,True,628.537482796485,486.87198353583,.\Image\Alignment\2017\02\16\00.02.20 782\Head3.jpg,True,638.952253921474,489.010623092867,.\Image\Alignment\2017\02\16\00.02.20 782\Head4.jpg
2017.02.16 00:02:22 608,TFT_SIDE5.46,0,RETRY,-0.0019,-0.0034,-0.0036,-0.0023,0.002,-0.00017,True,640.204480057187,480.294899313258,.\Image\Alignment\2017\02\16\00.02.22 608\Head1.jpg,True,639.570548600031,482.532228821955,.\Image\Alignment\2017\02\16\00.02.22 608\Head2.jpg,True,639.609774444926,483.254009636395,.\Image\Alignment\2017\02\16\00.02.22 608\Head3.jpg,True,640.314898259521,480.783381419862,.\Image\Alignment\2017\02\16\00.02.22 608\Head4.jpg
2017.02.16 00:02:24 475,TFT_SIDE5.46,0,RETRY,0.0011,0.0001,-0.0004,0.0017,0.0004,0.00021,True,640.064208010815,480.396351101067,.\Image\Alignment\2017\02\16\00.02.24 475\Head1.jpg,True,638.555281018883,482.082412850268,.\Image\Alignment\2017\02\16\00.02.24 475\Head2.jpg,True,638.670975489738,482.855097419095,.\Image\Alignment\2017\02\16\00.02.24 475\Head3.jpg,True,639.902249402612,479.795888962662,.\Image\Alignment\2017\02\16\00.02.24 475\Head4.jpg
2017.02.16 00:02:26 096,TFT_SIDE5.46,0,OK,-0.0001,0.007,0.0065,0.0001,0,0,True,640.029127216517,479.691287707692,.\Image\Alignment\2017\02\16\00.02.26 096\Head1.jpg,True,638.142296871464,481.43499442393,.\Image\Alignment\2017\02\16\00.02.26 096\Head2.jpg,True,638.255773938542,482.476209981118,.\Image\Alignment\2017\02\16\00.02.26 096\Head3.jpg,True,639.977865082639,479.818498722503,.\Image\Alignment\2017\02\16\00.02.26 096\Head4.jpg
2017.02.16 00:02:44 471,TFT_SIDE5.46,90,RETRY,-0.2317,-0.2927,-0.4195,-0.2939,-0.0021,0.01432,True,722.660972646136,503.365959447774,.\Image\Alignment\2017\02\16\00.02.44 471\Head1.jpg,True,726.101952321631,486.882652403275,.\Image\Alignment\2017\02\16\00.02.44 471\Head2.jpg,True,759.689988442442,479.677096633392,.\Image\Alignment\2017\02\16\00.02.44 471\Head3.jpg,True,739.012401129854,463.539571155476,.\Image\Alignment\2017\02\16\00.02.44 471\Head4.jpg
2017.02.16 00:02:46 377,TFT_SIDE5.46,90,RETRY,-0.012,0.0442,0.0445,-0.0127,0.0242,-0.00215,True,640.076220793763,482.857224425168,.\Image\Alignment\2017\02\16\00.02.46 377\Head1.jpg,True,627.196212980793,487.314008211098,.\Image\Alignment\2017\02\16\00.02.46 377\Head2.jpg,True,627.106855247255,488.232344070394,.\Image\Alignment\2017\02\16\00.02.46 377\Head3.jpg,True,640.238755313812,488.886005018615,.\Image\Alignment\2017\02\16\00.02.46 377\Head4.jpg
2017.02.16 00:02:48 121,TFT_SIDE5.46,90,OK,0.0005,-0.0066,-0.0069,0.0017,0,0,True,639.865725716008,478.650034177439,.\Image\Alignment\2017\02\16\00.02.48 121\Head1.jpg,True,641.747093346734,480.83478427736,.\Image\Alignment\2017\02\16\00.02.48 121\Head2.jpg,True,641.852021744992,480.613938415981,.\Image\Alignment\2017\02\16\00.02.48 121\Head3.jpg,True,639.548357219935,478.837380771804,.\Image\Alignment\2017\02\16\00.02.48 121\Head4.jpg
2017.02.16 00:06:16 206,TFT_SIDE5.46,0,RETRY,-0.375,-0.5753,-0.7065,-0.4409,0.3098,0.041,True,812.593567919331,622.098352166084,.\Image\Alignment\2017\02\16\00.06.16 206\Head1.jpg,True,814.828896329367,580.072195629155,.\Image\Alignment\2017\02\16\00.06.16 206\Head2.jpg,True,849.207662526264,568.797739763499,.\Image\Alignment\2017\02\16\00.06.16 206\Head3.jpg,True,829.39009564771,503.78227824594,.\Image\Alignment\2017\02\16\00.06.16 206\Head4.jpg
