DATETIME,RECIPE,ANGLE,RESULT,MOVEMENT_HEAD1_X,MOVEMENT_HEAD2_X,MOVEMENT_HEAD3_X,MOVEMENT_HEAD4_X,MOVEMENT_Y,MOVEMENT_T,HEAD1_RESULT,HEAD1_PIXEL_X,HEAD1_PIXEL_Y,HEAD1_FILE,HEAD2_RESULT,HEAD2_PIXEL_X,HEAD2_PIXEL_Y,HEAD2_FILE,HEAD3_RESULT,HEAD3_PIXEL_X,HEAD3_PIXEL_Y,HEAD3_FILE,HEAD4_RESULT,HEAD4_PIXEL_X,HEAD4_PIXEL_Y,HEAD4_FILE
STRING,STRING,STRING,STRING,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING
2016.12.04 00:31:19 634,5STICK_9CELL_TFT,0,RETRY,0.3015,0.2612,0.2491,0.2896,-0.0544,0.01626,True,584.648883947167,489.078151174653,.\Image\Alignment\2016\12\04\00.31.19 634\Head1.jpg,True,585.685577736786,471.414036817954,.\Image\Alignment\2016\12\04\00.31.19 634\Head2.jpg,True,589.030298680483,461.833116213076,.\Image\Alignment\2016\12\04\00.31.19 634\Head3.jpg,True,588.167949745161,441.680697930714,.\Image\Alignment\2016\12\04\00.31.19 634\Head4.jpg
2016.12.04 00:31:21 457,5STICK_9CELL_TFT,0,RETRY,-0.004,-0.0006,-0.002,-0.0019,0.0035,-0.00074,True,639.920859086401,479.845865789261,.\Image\Alignment\2016\12\04\00.31.21 457\Head1.jpg,True,629.169459891643,478.422411140447,.\Image\Alignment\2016\12\04\00.31.21 457\Head2.jpg,True,629.535452805524,485.236119273132,.\Image\Alignment\2016\12\04\00.31.21 457\Head3.jpg,True,639.340923608237,481.99641858249,.\Image\Alignment\2016\12\04\00.31.21 457\Head4.jpg
2016.12.04 00:31:23 209,5STICK_9CELL_TFT,0,RETRY,0.0015,0.0369,0.0379,0.0014,0,0,True,639.597372634573,479.768097829608,.\Image\Alignment\2016\12\04\00.31.23 209\Head1.jpg,True,630.157063178441,477.750429580957,.\Image\Alignment\2016\12\04\00.31.23 209\Head2.jpg,True,629.906432805135,483.810073932812,.\Image\Alignment\2016\12\04\00.31.23 209\Head3.jpg,True,639.624462783993,479.921478815744,.\Image\Alignment\2016\12\04\00.31.23 209\Head4.jpg
2016.12.04 00:31:24 660,5STICK_9CELL_TFT,0,OK,0.0003,-0.0002,0.0014,0.001,0,0,True,639.913205960446,479.867165591552,.\Image\Alignment\2016\12\04\00.31.24 660\Head1.jpg,True,640.060044790079,477.783335600794,.\Image\Alignment\2016\12\04\00.31.24 660\Head2.jpg,True,639.617749755933,483.849583431882,.\Image\Alignment\2016\12\04\00.31.24 660\Head3.jpg,True,639.741831164809,479.789859573649,.\Image\Alignment\2016\12\04\00.31.24 660\Head4.jpg
2016.12.04 00:31:43 723,5STICK_9CELL_TFT,90,RETRY,0.0386,-0.0083,-0.0286,0.009,0.128,0.01093,True,645.547648403265,536.708204421997,.\Image\Alignment\2016\12\04\00.31.43 723\Head1.jpg,True,645.553757919732,515.045298147212,.\Image\Alignment\2016\12\04\00.31.43 723\Head2.jpg,True,650.810365768281,512.027820263341,.\Image\Alignment\2016\12\04\00.31.43 723\Head3.jpg,True,653.306295084381,499.200849079444,.\Image\Alignment\2016\12\04\00.31.43 723\Head4.jpg
2016.12.04 00:31:45 627,5STICK_9CELL_TFT,90,RETRY,0.017,0.0388,0.0384,0.0164,0.0259,0.00315,True,640.045962930841,493.415878648562,.\Image\Alignment\2016\12\04\00.31.45 627\Head1.jpg,True,627.250277581792,486.634815825904,.\Image\Alignment\2016\12\04\00.31.45 627\Head2.jpg,True,627.311355074004,488.841661123585,.\Image\Alignment\2016\12\04\00.31.45 627\Head3.jpg,True,640.163128332594,482.591940299235,.\Image\Alignment\2016\12\04\00.31.45 627\Head4.jpg
2016.12.04 00:31:47 367,5STICK_9CELL_TFT,90,RETRY,0.0057,0.0078,0.0084,0.0063,0.0059,0.00105,True,639.994812597964,483.756014555949,.\Image\Alignment\2016\12\04\00.31.47 367\Head1.jpg,True,633.348534890449,480.454899461162,.\Image\Alignment\2016\12\04\00.31.47 367\Head2.jpg,True,633.166869641348,484.632593118941,.\Image\Alignment\2016\12\04\00.31.47 367\Head3.jpg,True,639.844743719096,480.148885210911,.\Image\Alignment\2016\12\04\00.31.47 367\Head4.jpg
2016.12.04 00:31:49 096,5STICK_9CELL_TFT,90,RETRY,-0.0006,0.022,0.0222,0.0005,0,0,True,640.152593112685,481.256168722762,.\Image\Alignment\2016\12\04\00.31.49 096\Head1.jpg,True,634.12538679546,479.235282006879,.\Image\Alignment\2016\12\04\00.31.49 096\Head2.jpg,True,634.083947326803,483.910566532074,.\Image\Alignment\2016\12\04\00.31.49 096\Head3.jpg,True,639.875364811978,480.130107636052,.\Image\Alignment\2016\12\04\00.31.49 096\Head4.jpg
2016.12.04 00:31:50 436,5STICK_9CELL_TFT,90,OK,0.0005,0.0005,0.0002,-0.0001,0,0,True,639.867160705032,481.205140525067,.\Image\Alignment\2016\12\04\00.31.50 436\Head1.jpg,True,639.856795910503,479.354475016275,.\Image\Alignment\2016\12\04\00.31.50 436\Head2.jpg,True,639.944561278119,483.993777883426,.\Image\Alignment\2016\12\04\00.31.50 436\Head3.jpg,True,640.036949011751,480.130632302368,.\Image\Alignment\2016\12\04\00.31.50 436\Head4.jpg
