DATETIME,RECIPE,ANGLE,RESULT,MOVEMENT_HEAD1_X,MOVEMENT_HEAD2_X,MOVEMENT_HEAD3_X,MOVEMENT_HEAD4_X,MOVEMENT_Y,MOVEMENT_T,HEAD1_RESULT,HEAD1_PIXEL_X,HEAD1_PIXEL_Y,HEAD1_FILE,HEAD2_RESULT,HEAD2_PIXEL_X,HEAD2_PIXEL_Y,HEAD2_FILE,HEAD3_RESULT,HEAD3_PIXEL_X,HEAD3_PIXEL_Y,HEAD3_FILE,HEAD4_RESULT,HEAD4_PIXEL_X,HEAD4_PIXEL_Y,HEAD4_FILE
STRING,STRING,STRING,STRING,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING
2016.12.23 00:03:33 527,5STICK_9CELL_TFT,0,RETRY,-0.5875,-0.387,-0.5714,-0.458,0.112,0.01507,True,820.233733077119,531.627861530986,.\Image\Alignment\2016\12\23\00.03.33 527\Head1.jpg,True,764.413491593738,517.476639307305,.\Image\Alignment\2016\12\23\00.03.33 527\Head2.jpg,True,813.188990199599,504.635286493969,.\Image\Alignment\2016\12\23\00.03.33 527\Head3.jpg,True,785.104508023477,488.541562550925,.\Image\Alignment\2016\12\23\00.03.33 527\Head4.jpg
2016.12.23 00:03:35 370,5STICK_9CELL_TFT,0,RETRY,-0.0037,-0.0028,-0.0009,-0.0022,0.0031,-0.00054,True,640.172292600425,480.063881065276,.\Image\Alignment\2016\12\23\00.03.35 370\Head1.jpg,True,637.940777149426,481.175934126882,.\Image\Alignment\2016\12\23\00.03.35 370\Head2.jpg,True,637.436211591512,482.915570501382,.\Image\Alignment\2016\12\23\00.03.35 370\Head3.jpg,True,639.751321347601,481.614457233999,.\Image\Alignment\2016\12\23\00.03.35 370\Head4.jpg
2016.12.23 00:03:37 226,5STICK_9CELL_TFT,0,RETRY,-0.0038,-0.0103,-0.0091,-0.0004,-0.0004,-0.00043,True,640.353274086749,479.284094951126,.\Image\Alignment\2016\12\23\00.03.37 226\Head1.jpg,True,639.073905456093,480.360414035768,.\Image\Alignment\2016\12\23\00.03.37 226\Head2.jpg,True,638.745853687107,482.645746476896,.\Image\Alignment\2016\12\23\00.03.37 226\Head3.jpg,True,639.432586684093,480.521094462517,.\Image\Alignment\2016\12\23\00.03.37 226\Head4.jpg
2016.12.23 00:03:38 974,5STICK_9CELL_TFT,0,RETRY,0.003,0.0073,0.006,-0.0003,0.0018,0.00021,True,639.517223889275,480.789613641996,.\Image\Alignment\2016\12\23\00.03.38 974\Head1.jpg,True,636.311135389059,481.257380680667,.\Image\Alignment\2016\12\23\00.03.38 974\Head2.jpg,True,636.672079213233,482.32947006782,.\Image\Alignment\2016\12\23\00.03.38 974\Head3.jpg,True,640.392156637647,480.181882415218,.\Image\Alignment\2016\12\23\00.03.38 974\Head4.jpg
2016.12.23 00:03:40 694,5STICK_9CELL_TFT,0,RETRY,-0.0013,0.0069,0.0081,0.0006,0,0,True,640.342475049222,479.971647254431,.\Image\Alignment\2016\12\23\00.03.40 694\Head1.jpg,True,638.15690068684,480.512864994541,.\Image\Alignment\2016\12\23\00.03.40 694\Head2.jpg,True,637.83694294653,482.042894486333,.\Image\Alignment\2016\12\23\00.03.40 694\Head3.jpg,True,639.847543819703,480.032653137181,.\Image\Alignment\2016\12\23\00.03.40 694\Head4.jpg
2016.12.23 00:03:42 033,5STICK_9CELL_TFT,0,OK,-0.0005,0.0003,0.0004,0.0001,0,0,True,640.120597900168,479.80054526651,.\Image\Alignment\2016\12\23\00.03.42 033\Head1.jpg,True,639.916848611549,480.331712958533,.\Image\Alignment\2016\12\23\00.03.42 033\Head2.jpg,True,639.903143954403,481.963118200409,.\Image\Alignment\2016\12\23\00.03.42 033\Head3.jpg,True,639.966305994534,479.941371185967,.\Image\Alignment\2016\12\23\00.03.42 033\Head4.jpg
2016.12.23 00:04:01 215,5STICK_9CELL_TFT,90,RETRY,-0.2438,-0.0325,-0.2463,-0.1713,-0.6303,0.01146,True,721.515346713651,321.158514183695,.\Image\Alignment\2016\12\23\00.04.01 215\Head1.jpg,True,666.142188494701,309.527269954579,.\Image\Alignment\2016\12\23\00.04.01 215\Head2.jpg,True,723.530710350819,302.566623220672,.\Image\Alignment\2016\12\23\00.04.01 215\Head3.jpg,True,702.772803678209,294.844901834914,.\Image\Alignment\2016\12\23\00.04.01 215\Head4.jpg
2016.12.23 00:04:03 099,5STICK_9CELL_TFT,90,RETRY,-0.0006,-0.0067,-0.0087,-0.0041,-0.0051,6E-05,True,640.242949086221,478.697813054898,.\Image\Alignment\2016\12\23\00.04.03 099\Head1.jpg,True,640.896511343883,479.631728509816,.\Image\Alignment\2016\12\23\00.04.03 099\Head2.jpg,True,641.438723295507,480.006783544341,.\Image\Alignment\2016\12\23\00.04.03 099\Head3.jpg,True,641.195090915783,478.559141891566,.\Image\Alignment\2016\12\23\00.04.03 099\Head4.jpg
2016.12.23 00:04:04 874,5STICK_9CELL_TFT,90,RETRY,0.0009,0.0015,0.0004,0,0.0021,0.00016,True,640.004245421828,480.69967445344,.\Image\Alignment\2016\12\23\00.04.04 874\Head1.jpg,True,639.097933902585,481.571162520526,.\Image\Alignment\2016\12\23\00.04.04 874\Head2.jpg,True,639.407339118487,481.774749877184,.\Image\Alignment\2016\12\23\00.04.04 874\Head3.jpg,True,640.230120312442,480.320577538955,.\Image\Alignment\2016\12\23\00.04.04 874\Head4.jpg
2016.12.23 00:04:06 690,5STICK_9CELL_TFT,90,OK,-0.0015,0.0012,0.004,0.001,0,0,True,640.409767899686,479.474320408687,.\Image\Alignment\2016\12\23\00.04.06 690\Head1.jpg,True,639.668774755288,480.602410319105,.\Image\Alignment\2016\12\23\00.04.06 690\Head2.jpg,True,638.942332894464,481.053241295011,.\Image\Alignment\2016\12\23\00.04.06 690\Head3.jpg,True,639.731391684861,479.659537132553,.\Image\Alignment\2016\12\23\00.04.06 690\Head4.jpg
2016.12.23 00:06:57 881,5STICK_9CELL_TFT,0,RETRY,-0.6034,-0.4106,-0.5945,-0.4731,0.0777,0.006,True,810.427891222869,509.31900724529,.\Image\Alignment\2016\12\23\00.06.57 881\Head1.jpg,True,754.81422072344,506.744837079908,.\Image\Alignment\2016\12\23\00.06.57 881\Head2.jpg,True,803.486891627389,503.747092599269,.\Image\Alignment\2016\12\23\00.06.57 881\Head3.jpg,True,775.112031046285,492.538709079447,.\Image\Alignment\2016\12\23\00.06.57 881\Head4.jpg
2016.12.23 00:06:59 655,5STICK_9CELL_TFT,0,RETRY,0.0051,0.0133,0.0149,0.0072,0.0129,0.00081,True,639.893587558511,484.604779726732,.\Image\Alignment\2016\12\23\00.06.59 655\Head1.jpg,True,636.018288030995,484.635814811663,.\Image\Alignment\2016\12\23\00.06.59 655\Head2.jpg,True,635.565218849438,484.901032480294,.\Image\Alignment\2016\12\23\00.06.59 655\Head3.jpg,True,639.320092522799,482.244952250494,.\Image\Alignment\2016\12\23\00.06.59 655\Head4.jpg
2016.12.23 00:07:01 512,5STICK_9CELL_TFT,0,RETRY,-0.0009,0.0052,0.0054,-0.0036,0,0,True,640.233988351148,480.880043550428,.\Image\Alignment\2016\12\23\00.07.01 512\Head1.jpg,True,638.60277096488,481.065495448448,.\Image\Alignment\2016\12\23\00.07.01 512\Head2.jpg,True,638.548460604206,482.089236004927,.\Image\Alignment\2016\12\23\00.07.01 512\Head3.jpg,True,640.9642161232,480.766486027644,.\Image\Alignment\2016\12\23\00.07.01 512\Head4.jpg
2016.12.23 00:07:02 823,5STICK_9CELL_TFT,0,OK,-0.0006,0.0009,0.0007,0.0006,0,0,True,640.153331753041,480.522364332648,.\Image\Alignment\2016\12\23\00.07.02 823\Head1.jpg,True,639.771582310427,481.026326284885,.\Image\Alignment\2016\12\23\00.07.02 823\Head2.jpg,True,639.811468534471,482.540236190343,.\Image\Alignment\2016\12\23\00.07.02 823\Head3.jpg,True,639.835163132961,480.956142131218,.\Image\Alignment\2016\12\23\00.07.02 823\Head4.jpg
2016.12.23 00:07:24 405,5STICK_9CELL_TFT,90,RETRY,-0.2219,-0.0293,-0.2495,-0.1529,-0.6461,0.00339,True,703.95456538457,310.216056059459,.\Image\Alignment\2016\12\23\00.07.24 405\Head1.jpg,True,647.990046546757,307.578814620243,.\Image\Alignment\2016\12\23\00.07.24 405\Head2.jpg,True,707.077172511197,307.765160414545,.\Image\Alignment\2016\12\23\00.07.24 405\Head3.jpg,True,686.180479644554,303.007165210457,.\Image\Alignment\2016\12\23\00.07.24 405\Head4.jpg
