DATETIME,RECIPE,ANGLE,RESULT,MOVEMENT_HEAD1_X,MOVEMENT_HEAD2_X,MOVEMENT_HEAD3_X,MOVEMENT_HEAD4_X,MOVEMENT_Y,MOVEMENT_T,HEAD1_RESULT,HEAD1_PIXEL_X,HEAD1_PIXEL_Y,HEAD1_FILE,HEAD2_RESULT,HEAD2_PIXEL_X,HEAD2_PIXEL_Y,HEAD2_FILE,HEAD3_RESULT,HEAD3_PIXEL_X,HEAD3_PIXEL_Y,HEAD3_FILE,HEAD4_RESULT,HEAD4_PIXEL_X,HEAD4_PIXEL_Y,HEAD4_FILE
STRING,STRING,STRING,STRING,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING
2016.12.18 00:12:14 714,5STICK_9CELL_TFT,0,RETRY,-0.2815,-0.0724,-0.2449,-0.1361,0.0364,0.00528,True,723.349423539531,497.311670910244,.\Image\Alignment\2016\12\18\00.12.14 714\Head1.jpg,True,666.659350011025,496.302819592107,.\Image\Alignment\2016\12\18\00.12.14 714\Head2.jpg,True,712.396948834817,491.934249007279,.\Image\Alignment\2016\12\18\00.12.14 714\Head3.jpg,True,684.345610096413,482.218285591187,.\Image\Alignment\2016\12\18\00.12.14 714\Head4.jpg
2016.12.18 00:12:16 578,5STICK_9CELL_TFT,0,RETRY,-0.0082,-0.0164,-0.0175,-0.0067,0.0113,-0.00146,True,639.925929927592,480.901729708998,.\Image\Alignment\2016\12\18\00.12.16 578\Head1.jpg,True,639.559204949349,482.482402066265,.\Image\Alignment\2016\12\18\00.12.16 578\Head2.jpg,True,639.835395130597,485.472255566587,.\Image\Alignment\2016\12\18\00.12.16 578\Head3.jpg,True,639.494235904082,485.133065328951,.\Image\Alignment\2016\12\18\00.12.16 578\Head4.jpg
2016.12.18 00:12:18 439,5STICK_9CELL_TFT,0,RETRY,-0.0001,0.01,0.0105,-0.0024,0,0,True,640.032494578673,480.500867478307,.\Image\Alignment\2016\12\18\00.12.18 439\Head1.jpg,True,637.341163199781,480.89496566362,.\Image\Alignment\2016\12\18\00.12.18 439\Head2.jpg,True,637.192227533406,482.073380809501,.\Image\Alignment\2016\12\18\00.12.18 439\Head3.jpg,True,640.651348646159,480.525570571124,.\Image\Alignment\2016\12\18\00.12.18 439\Head4.jpg
2016.12.18 00:12:19 782,5STICK_9CELL_TFT,0,OK,-0.0008,-0.0002,-0.0012,0.0005,0,0,True,640.203949630124,480.278985948317,.\Image\Alignment\2016\12\18\00.12.19 782\Head1.jpg,True,640.060118049171,480.626315333411,.\Image\Alignment\2016\12\18\00.12.19 782\Head2.jpg,True,640.323004815334,482.0733052846,.\Image\Alignment\2016\12\18\00.12.19 782\Head3.jpg,True,639.871839799857,480.504507440931,.\Image\Alignment\2016\12\18\00.12.19 782\Head4.jpg
2016.12.18 00:12:38 941,5STICK_9CELL_TFT,90,RETRY,-0.1908,0.0188,-0.1899,-0.1046,-0.3248,0.00102,True,692.312800859237,394.083530955178,.\Image\Alignment\2016\12\18\00.12.38 941\Head1.jpg,True,634.971443448049,394.807444104156,.\Image\Alignment\2016\12\18\00.12.38 941\Head2.jpg,True,690.703451794974,395.040268597792,.\Image\Alignment\2016\12\18\00.12.38 941\Head3.jpg,True,669.603881072294,392.11071724616,.\Image\Alignment\2016\12\18\00.12.38 941\Head4.jpg
2016.12.18 00:12:40 776,5STICK_9CELL_TFT,90,RETRY,-0.0016,-0.0025,-0.0018,-0.0053,0.0017,-0.00062,True,639.538695798354,479.946939816209,.\Image\Alignment\2016\12\18\00.12.40 776\Head1.jpg,True,638.605959383393,481.469686016431,.\Image\Alignment\2016\12\18\00.12.40 776\Head2.jpg,True,638.41122492991,482.330168026309,.\Image\Alignment\2016\12\18\00.12.40 776\Head3.jpg,True,640.51664742199,481.411873691222,.\Image\Alignment\2016\12\18\00.12.40 776\Head4.jpg
2016.12.18 00:12:42 584,5STICK_9CELL_TFT,90,OK,-0.0019,0.0038,0.0045,0.0005,0,0,True,640.511981718367,479.823089589922,.\Image\Alignment\2016\12\18\00.12.42 584\Head1.jpg,True,638.994769426972,480.723954917887,.\Image\Alignment\2016\12\18\00.12.42 584\Head2.jpg,True,638.811918375555,481.139243581975,.\Image\Alignment\2016\12\18\00.12.42 584\Head3.jpg,True,639.855915506139,480.130630890711,.\Image\Alignment\2016\12\18\00.12.42 584\Head4.jpg
2016.12.18 00:16:14 097,5STICK_9CELL_TFT,0,RETRY,0.0004,0.1756,0.002,0.1471,0.0747,0.04112,True,703.508256881968,559.479844192325,.\Image\Alignment\2016\12\18\00.16.14 097\Head1.jpg,True,647.03747217054,522.591332839049,.\Image\Alignment\2016\12\18\00.16.14 097\Head2.jpg,True,693.084911610958,489.340062324226,.\Image\Alignment\2016\12\18\00.16.14 097\Head3.jpg,True,664.41610024539,440.236062207171,.\Image\Alignment\2016\12\18\00.16.14 097\Head4.jpg
2016.12.18 00:16:15 987,5STICK_9CELL_TFT,0,RETRY,-0.0251,0.0048,0.0058,-0.0275,0.0226,-0.00421,True,640.19437672065,479.927896472679,.\Image\Alignment\2016\12\18\00.16.15 987\Head1.jpg,True,630.07862798935,483.857489235578,.\Image\Alignment\2016\12\18\00.16.15 987\Head2.jpg,True,629.787225753348,489.207977164415,.\Image\Alignment\2016\12\18\00.16.15 987\Head3.jpg,True,640.78408720943,492.120809487563,.\Image\Alignment\2016\12\18\00.16.15 987\Head4.jpg
2016.12.18 00:16:17 837,5STICK_9CELL_TFT,0,RETRY,0.0022,-0.0011,-0.0053,0.0001,-0.0005,-2E-05,True,639.378507160453,479.843066874012,.\Image\Alignment\2016\12\18\00.16.17 837\Head1.jpg,True,637.465070142528,480.026945413299,.\Image\Alignment\2016\12\18\00.16.17 837\Head2.jpg,True,638.590270313593,481.780012620235,.\Image\Alignment\2016\12\18\00.16.17 837\Head3.jpg,True,639.942191340492,479.911215552213,.\Image\Alignment\2016\12\18\00.16.17 837\Head4.jpg
2016.12.18 00:16:19 563,5STICK_9CELL_TFT,0,RETRY,-0.002,0.0087,0.013,-0.0005,0,0,True,640.536275980194,480.436115320645,.\Image\Alignment\2016\12\18\00.16.19 563\Head1.jpg,True,637.689385463677,480.350247873163,.\Image\Alignment\2016\12\18\00.16.19 563\Head2.jpg,True,636.544485087465,481.726039747264,.\Image\Alignment\2016\12\18\00.16.19 563\Head3.jpg,True,640.145848145252,480.566479716281,.\Image\Alignment\2016\12\18\00.16.19 563\Head4.jpg
2016.12.18 00:16:21 070,5STICK_9CELL_TFT,0,OK,0.0005,-0.0003,-0.0021,0.0009,0,0,True,639.870053593969,480.460006297335,.\Image\Alignment\2016\12\18\00.16.21 070\Head1.jpg,True,640.06709821672,480.295312410903,.\Image\Alignment\2016\12\18\00.16.21 070\Head2.jpg,True,640.546937893388,481.709431722984,.\Image\Alignment\2016\12\18\00.16.21 070\Head3.jpg,True,639.754120380408,480.538853478006,.\Image\Alignment\2016\12\18\00.16.21 070\Head4.jpg
2016.12.18 00:16:42 268,5STICK_9CELL_TFT,90,RETRY,-0.2537,-0.0681,-0.2779,-0.1689,-0.0699,0.03103,True,752.631619567967,487.095161432707,.\Image\Alignment\2016\12\18\00.16.42 268\Head1.jpg,True,695.860242432096,450.287440760053,.\Image\Alignment\2016\12\18\00.16.42 268\Head2.jpg,True,751.689410497718,434.980326792583,.\Image\Alignment\2016\12\18\00.16.42 268\Head3.jpg,True,729.947187898798,413.929622225909,.\Image\Alignment\2016\12\18\00.16.42 268\Head4.jpg
2016.12.18 00:16:44 158,5STICK_9CELL_TFT,90,RETRY,0.013,0.039,0.0403,0.0147,0.0147,0.00312,True,641.04970381161,486.501623332236,.\Image\Alignment\2016\12\18\00.16.44 158\Head1.jpg,True,633.718343653693,483.717771141265,.\Image\Alignment\2016\12\18\00.16.44 158\Head2.jpg,True,633.376242533724,481.983410728618,.\Image\Alignment\2016\12\18\00.16.44 158\Head3.jpg,True,640.602270678246,479.087324913996,.\Image\Alignment\2016\12\18\00.16.44 158\Head4.jpg
2016.12.18 00:16:45 831,5STICK_9CELL_TFT,90,OK,0.0017,0.0043,0.0018,-0.0031,0,0,True,639.55771681636,479.681444231313,.\Image\Alignment\2016\12\18\00.16.45 831\Head1.jpg,True,638.84922056865,480.724630408664,.\Image\Alignment\2016\12\18\00.16.45 831\Head2.jpg,True,639.523794920352,481.029505216512,.\Image\Alignment\2016\12\18\00.16.45 831\Head3.jpg,True,640.822209963244,480.10177192763,.\Image\Alignment\2016\12\18\00.16.45 831\Head4.jpg
2016.12.18 00:20:33 325,5STICK_9CELL_TFT,0,RETRY,-0.6691,-0.4547,-0.6286,-0.5243,0.0184,-0.01486,True,795.67282924236,463.214163954101,.\Image\Alignment\2016\12\18\00.20.33 325\Head1.jpg,True,738.960098500184,478.428148551263,.\Image\Alignment\2016\12\18\00.20.33 325\Head2.jpg,True,785.01553269284,492.541663582752,.\Image\Alignment\2016\12\18\00.20.33 325\Head3.jpg,True,756.525340067114,506.926030009957,.\Image\Alignment\2016\12\18\00.20.33 325\Head4.jpg
2016.12.18 00:20:35 174,5STICK_9CELL_TFT,0,RETRY,-0.0043,-0.0122,-0.0116,-0.0023,-0.0034,-0.00073,True,640.006990705541,478.02957135826,.\Image\Alignment\2016\12\18\00.20.35 174\Head1.jpg,True,640.799577623765,479.215205910453,.\Image\Alignment\2016\12\18\00.20.35 174\Head2.jpg,True,640.627034053892,480.738521357563,.\Image\Alignment\2016\12\18\00.20.35 174\Head3.jpg,True,639.493903677959,480.157212384217,.\Image\Alignment\2016\12\18\00.20.35 174\Head4.jpg
2016.12.18 00:20:36 941,5STICK_9CELL_TFT,0,RETRY,0.0012,-0.0045,-0.0054,-0.002,0.004,-0.00021,True,639.362259909974,480.759043906561,.\Image\Alignment\2016\12\18\00.20.36 941\Head1.jpg,True,638.775874534633,481.417813174159,.\Image\Alignment\2016\12\18\00.20.36 941\Head2.jpg,True,639.006259963347,482.917666992589,.\Image\Alignment\2016\12\18\00.20.36 941\Head3.jpg,True,640.206189311744,481.350320134247,.\Image\Alignment\2016\12\18\00.20.36 941\Head4.jpg
2016.12.18 00:20:38 682,5STICK_9CELL_TFT,0,RETRY,-0.0016,0.0095,0.009,0.0007,0,0,True,640.418534993404,479.747600755425,.\Image\Alignment\2016\12\18\00.20.38 682\Head1.jpg,True,637.463561291667,479.756226224556,.\Image\Alignment\2016\12\18\00.20.38 682\Head2.jpg,True,637.60052156437,480.920601074524,.\Image\Alignment\2016\12\18\00.20.38 682\Head3.jpg,True,639.805237729094,479.398576669342,.\Image\Alignment\2016\12\18\00.20.38 682\Head4.jpg
2016.12.18 00:20:40 052,5STICK_9CELL_TFT,0,OK,0.0014,-0.0011,-0.0009,0.0003,0,0,True,639.638452379892,479.868713386634,.\Image\Alignment\2016\12\18\00.20.40 052\Head1.jpg,True,640.303495927406,479.808856705777,.\Image\Alignment\2016\12\18\00.20.40 052\Head2.jpg,True,640.228545375383,480.96980185801,.\Image\Alignment\2016\12\18\00.20.40 052\Head3.jpg,True,639.921091276508,479.407585408659,.\Image\Alignment\2016\12\18\00.20.40 052\Head4.jpg
2016.12.18 00:20:59 281,5STICK_9CELL_TFT,90,RETRY,-0.1602,0.0591,-0.1477,-0.0726,-0.7037,-0.01863,True,655.506394463741,276.564632675864,.\Image\Alignment\2016\12\18\00.20.59 281\Head1.jpg,True,598.605780964179,299.943295174809,.\Image\Alignment\2016\12\18\00.20.59 281\Head2.jpg,True,654.205363209341,310.71358854504,.\Image\Alignment\2016\12\18\00.20.59 281\Head3.jpg,True,632.910528336973,321.420928619709,.\Image\Alignment\2016\12\18\00.20.59 281\Head4.jpg
2016.12.18 00:21:01 117,5STICK_9CELL_TFT,90,RETRY,0.0007,-0.0101,-0.0107,-0.0042,0.0002,0.00027,True,640.209167842684,480.272973403487,.\Image\Alignment\2016\12\18\00.21.01 117\Head1.jpg,True,642.04988951679,480.644603609199,.\Image\Alignment\2016\12\18\00.21.01 117\Head2.jpg,True,642.202998147734,480.916205520456,.\Image\Alignment\2016\12\18\00.21.01 117\Head3.jpg,True,641.514571602991,479.638367262838,.\Image\Alignment\2016\12\18\00.21.01 117\Head4.jpg
2016.12.18 00:21:02 912,5STICK_9CELL_TFT,90,RETRY,-0.0005,0.005,0.0043,-0.0005,0,0,True,640.130991349806,479.958754731573,.\Image\Alignment\2016\12\18\00.21.02 912\Head1.jpg,True,638.655594298356,480.794347713179,.\Image\Alignment\2016\12\18\00.21.02 912\Head2.jpg,True,638.845475320976,481.220810378961,.\Image\Alignment\2016\12\18\00.21.02 912\Head3.jpg,True,640.128107463077,479.950350944592,.\Image\Alignment\2016\12\18\00.21.02 912\Head4.jpg
2016.12.18 00:21:04 268,5STICK_9CELL_TFT,90,OK,0.0015,-0.0014,-0.001,0.0016,0,0,True,639.605334957154,479.923619803544,.\Image\Alignment\2016\12\18\00.21.04 268\Head1.jpg,True,640.369033966557,480.714325155909,.\Image\Alignment\2016\12\18\00.21.04 268\Head2.jpg,True,640.265767750297,481.043527034106,.\Image\Alignment\2016\12\18\00.21.04 268\Head3.jpg,True,639.583124911136,479.924375854747,.\Image\Alignment\2016\12\18\00.21.04 268\Head4.jpg
2016.12.18 00:24:31 715,5STICK_9CELL_TFT,0,RETRY,-0.6354,-0.4154,-0.5899,-0.4912,0.0281,-0.01889,True,780.427219029144,459.967231674964,.\Image\Alignment\2016\12\18\00.24.31 715\Head1.jpg,True,723.516153026531,479.083968144401,.\Image\Alignment\2016\12\18\00.24.31 715\Head2.jpg,True,769.728639702891,496.256147039976,.\Image\Alignment\2016\12\18\00.24.31 715\Head3.jpg,True,741.467922364714,515.304568863485,.\Image\Alignment\2016\12\18\00.24.31 715\Head4.jpg
2016.12.18 00:24:33 592,5STICK_9CELL_TFT,0,RETRY,-0.0031,-0.0171,-0.0162,-0.0007,0.0031,-0.00052,True,640.028113360209,480.083792332644,.\Image\Alignment\2016\12\18\00.24.33 592\Head1.jpg,True,641.917773303625,481.088827945027,.\Image\Alignment\2016\12\18\00.24.33 592\Head2.jpg,True,641.679200348327,482.727978808144,.\Image\Alignment\2016\12\18\00.24.33 592\Head3.jpg,True,639.378727310254,481.593149411179,.\Image\Alignment\2016\12\18\00.24.33 592\Head4.jpg
