DATETIME,RECIPE,ANGLE,RESULT,MOVEMENT_HEAD1_X,MOVEMENT_HEAD2_X,MOVEMENT_HEAD3_X,MOVEMENT_HEAD4_X,MOVEMENT_Y,MOVEMENT_T,HEAD1_RESULT,HEAD1_PIXEL_X,HEAD1_PIXEL_Y,HEAD1_FILE,HEAD2_RESULT,HEAD2_PIXEL_X,HEAD2_PIXEL_Y,HEAD2_FILE,HEAD3_RESULT,HEAD3_PIXEL_X,HEAD3_PIXEL_Y,HEAD3_FILE,HEAD4_RESULT,HEAD4_PIXEL_X,HEAD4_PIXEL_Y,HEAD4_FILE
STRING,STRING,STRING,STRING,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING
2016.12.22 00:00:29 752,5STICK_9CELL_TFT,0,RETRY,-0.5653,-0.3816,-0.5669,-0.4395,0.0649,0.02139,True,824.083766978278,528.22396822673,.\Image\Alignment\2016\12\22\00.00.29 752\Head1.jpg,True,767.913765688086,509.397141758499,.\Image\Alignment\2016\12\22\00.00.29 752\Head2.jpg,True,816.981414236933,493.492499959594,.\Image\Alignment\2016\12\22\00.00.29 752\Head3.jpg,True,790.000808821204,466.876333585818,.\Image\Alignment\2016\12\22\00.00.29 752\Head4.jpg
2016.12.22 00:00:31 484,5STICK_9CELL_TFT,0,RETRY,-0.0153,-0.0025,-0.0033,-0.0184,0.0124,-0.00279,True,639.764342637454,479.27117800159,.\Image\Alignment\2016\12\22\00.00.31 484\Head1.jpg,True,633.958665949863,482.745882077702,.\Image\Alignment\2016\12\22\00.00.31 484\Head2.jpg,True,634.149330450586,486.913353108954,.\Image\Alignment\2016\12\22\00.00.31 484\Head3.jpg,True,640.584054763092,487.341343831315,.\Image\Alignment\2016\12\22\00.00.31 484\Head4.jpg
2016.12.22 00:00:33 246,5STICK_9CELL_TFT,0,RETRY,0.0012,-0.0017,0.0007,0.0026,0.0012,0.00014,True,639.8923308202,480.512263009852,.\Image\Alignment\2016\12\22\00.00.33 246\Head1.jpg,True,637.869863248207,480.723751125604,.\Image\Alignment\2016\12\22\00.00.33 246\Head2.jpg,True,637.222363852479,482.326443504043,.\Image\Alignment\2016\12\22\00.00.33 246\Head3.jpg,True,639.519822257443,480.115466591629,.\Image\Alignment\2016\12\22\00.00.33 246\Head4.jpg
2016.12.22 00:00:34 992,5STICK_9CELL_TFT,0,RETRY,-0.0012,0.0109,0.0095,-0.0017,0,0,True,640.327446439397,480.108384449832,.\Image\Alignment\2016\12\22\00.00.34 992\Head1.jpg,True,637.094074265462,480.779728465168,.\Image\Alignment\2016\12\22\00.00.34 992\Head2.jpg,True,637.473397845867,482.274826969111,.\Image\Alignment\2016\12\22\00.00.34 992\Head3.jpg,True,640.453013162877,480.352082118139,.\Image\Alignment\2016\12\22\00.00.34 992\Head4.jpg
2016.12.22 00:00:36 370,5STICK_9CELL_TFT,0,OK,-0.0007,0.0005,0.0006,0.0027,0,0,True,640.174162390654,480.12736724615,.\Image\Alignment\2016\12\22\00.00.36 370\Head1.jpg,True,639.862645615818,480.799017982756,.\Image\Alignment\2016\12\22\00.00.36 370\Head2.jpg,True,639.846044485395,482.134731485506,.\Image\Alignment\2016\12\22\00.00.36 370\Head3.jpg,True,639.2732109946,480.380989804213,.\Image\Alignment\2016\12\22\00.00.36 370\Head4.jpg
2016.12.22 00:00:57 921,5STICK_9CELL_TFT,90,RETRY,-0.2026,0.0102,-0.2083,-0.1353,-0.6273,0.01562,True,716.56000240997,325.428969233391,.\Image\Alignment\2016\12\22\00.00.57 921\Head1.jpg,True,661.324967355397,308.944003036495,.\Image\Alignment\2016\12\22\00.00.57 921\Head2.jpg,True,719.993879040663,299.242907517537,.\Image\Alignment\2016\12\22\00.00.57 921\Head3.jpg,True,699.232428302885,289.216796658483,.\Image\Alignment\2016\12\22\00.00.57 921\Head4.jpg
2016.12.22 00:00:59 792,5STICK_9CELL_TFT,90,RETRY,-0.0026,-0.013,-0.0121,-0.0057,-0.0001,-5E-05,True,640.617755446835,479.929675993034,.\Image\Alignment\2016\12\22\00.00.59 792\Head1.jpg,True,641.990262369889,481.1213228861,.\Image\Alignment\2016\12\22\00.00.59 792\Head2.jpg,True,641.739107245478,481.743426285981,.\Image\Alignment\2016\12\22\00.00.59 792\Head3.jpg,True,641.443540350212,480.044168262198,.\Image\Alignment\2016\12\22\00.00.59 792\Head4.jpg
2016.12.22 00:01:01 622,5STICK_9CELL_TFT,90,RETRY,-0.002,-0.0078,-0.0054,-0.0008,0.0013,-0.00014,True,640.340658047608,480.218189656868,.\Image\Alignment\2016\12\22\00.01.01 622\Head1.jpg,True,639.918599044523,481.360872056058,.\Image\Alignment\2016\12\22\00.01.01 622\Head2.jpg,True,639.288005778836,482.254669647348,.\Image\Alignment\2016\12\22\00.01.01 622\Head3.jpg,True,640.00525810012,480.548764228637,.\Image\Alignment\2016\12\22\00.01.01 622\Head4.jpg
2016.12.22 00:01:03 491,5STICK_9CELL_TFT,90,RETRY,0.0018,0.0068,0.0049,0.0004,-0.0005,0.00012,True,639.688354368187,479.967592535371,.\Image\Alignment\2016\12\22\00.01.03 491\Head1.jpg,True,637.104037986407,480.931308091899,.\Image\Alignment\2016\12\22\00.01.03 491\Head2.jpg,True,637.61567187136,481.374777552666,.\Image\Alignment\2016\12\22\00.01.03 491\Head3.jpg,True,640.074975417418,479.672460261741,.\Image\Alignment\2016\12\22\00.01.03 491\Head4.jpg
