DATETIME,RECIPE,ANGLE,RESULT,MOVEMENT_HEAD1_X,MOVEMENT_HEAD2_X,MOVEMENT_HEAD3_X,MOVEMENT_HEAD4_X,MOVEMENT_Y,MOVEMENT_T,HEAD1_RESULT,HEAD1_PIXEL_X,HEAD1_PIXEL_Y,HEAD1_FILE,HEAD2_RESULT,HEAD2_PIXEL_X,HEAD2_PIXEL_Y,HEAD2_FILE,HEAD3_RESULT,HEAD3_PIXEL_X,HEAD3_PIXEL_Y,HEAD3_FILE,HEAD4_RESULT,HEAD4_PIXEL_X,HEAD4_PIXEL_Y,HEAD4_FILE
STRING,STRING,STRING,STRING,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING
2016.12.28 00:04:01 212,5STICK_9CELL_TFT,0,RETRY,-0.6656,-0.4757,-0.646,-0.5129,-0.0106,-0.00947,True,803.096630268751,463.306136534759,.\Image\Alignment\2016\12\28\00.04.01 212\Head1.jpg,True,746.655426829101,471.629787060791,.\Image\Alignment\2016\12\28\00.04.01 212\Head2.jpg,True,791.781213481227,484.443150359339,.\Image\Alignment\2016\12\28\00.04.01 212\Head3.jpg,True,761.875823087619,491.430385921956,.\Image\Alignment\2016\12\28\00.04.01 212\Head4.jpg
2016.12.28 00:04:03 081,5STICK_9CELL_TFT,0,RETRY,0.0007,0.0124,0.0133,0.0023,0.0021,0.00026,True,640.205898821188,480.934608964881,.\Image\Alignment\2016\12\28\00.04.03 081\Head1.jpg,True,634.630948167254,481.097630212841,.\Image\Alignment\2016\12\28\00.04.03 081\Head2.jpg,True,634.395825197265,482.365739508761,.\Image\Alignment\2016\12\28\00.04.03 081\Head3.jpg,True,639.785570503723,480.180556137203,.\Image\Alignment\2016\12\28\00.04.03 081\Head4.jpg
2016.12.28 00:04:04 856,5STICK_9CELL_TFT,0,RETRY,-0.0011,0.0109,0.0075,-0.0031,0,0,True,640.280240457617,480.781155629626,.\Image\Alignment\2016\12\28\00.04.04 856\Head1.jpg,True,637.09906780872,480.087193267314,.\Image\Alignment\2016\12\28\00.04.04 856\Head2.jpg,True,637.986903376094,481.847205198812,.\Image\Alignment\2016\12\28\00.04.04 856\Head3.jpg,True,640.813571868365,480.722643476155,.\Image\Alignment\2016\12\28\00.04.04 856\Head4.jpg
2016.12.28 00:04:06 383,5STICK_9CELL_TFT,0,OK,0.0014,-0.0007,-0.0003,0.0016,0,0,True,639.62153881403,480.550811264824,.\Image\Alignment\2016\12\28\00.04.06 383\Head1.jpg,True,640.189449950952,480.713891163933,.\Image\Alignment\2016\12\28\00.04.06 383\Head2.jpg,True,640.070076267345,482.2304184301,.\Image\Alignment\2016\12\28\00.04.06 383\Head3.jpg,True,639.561629883442,480.905467193075,.\Image\Alignment\2016\12\28\00.04.06 383\Head4.jpg
2016.12.28 00:04:25 445,5STICK_9CELL_TFT,90,RETRY,-0.1389,0.0769,-0.1336,-0.0443,-0.6948,-0.01267,True,658.47517218033,283.903261566281,.\Image\Alignment\2016\12\28\00.04.25 445\Head1.jpg,True,601.659914624233,298.189761856393,.\Image\Alignment\2016\12\28\00.04.25 445\Head2.jpg,True,658.232982509565,305.737052220307,.\Image\Alignment\2016\12\28\00.04.25 445\Head3.jpg,True,634.026345205491,314.610445347866,.\Image\Alignment\2016\12\28\00.04.25 445\Head4.jpg
2016.12.28 00:04:27 342,5STICK_9CELL_TFT,90,RETRY,0.0013,-0.0053,-0.003,-0.0026,-0.007,0.00065,True,640.584531713829,478.653441164243,.\Image\Alignment\2016\12\28\00.04.27 342\Head1.jpg,True,641.311113861472,478.703075226718,.\Image\Alignment\2016\12\28\00.04.27 342\Head2.jpg,True,640.719836967618,478.744343534348,.\Image\Alignment\2016\12\28\00.04.27 342\Head3.jpg,True,641.622161034618,477.137258588242,.\Image\Alignment\2016\12\28\00.04.27 342\Head4.jpg
2016.12.28 00:04:29 131,5STICK_9CELL_TFT,90,OK,-0.0001,0.0032,0.0037,0.0001,0,0,True,640.036811291438,480.404650603278,.\Image\Alignment\2016\12\28\00.04.29 131\Head1.jpg,True,639.139387743674,481.100599308543,.\Image\Alignment\2016\12\28\00.04.29 131\Head2.jpg,True,639.004715517907,481.458925277424,.\Image\Alignment\2016\12\28\00.04.29 131\Head3.jpg,True,639.960989986661,480.251579079544,.\Image\Alignment\2016\12\28\00.04.29 131\Head4.jpg
2016.12.28 00:15:50 816,5STICK_9CELL_TFT,0,RETRY,-0.7283,-0.5558,-0.7286,-0.5762,-0.0869,-0.02214,True,800.190629119352,424.533870457709,.\Image\Alignment\2016\12\28\00.15.50 816\Head1.jpg,True,743.493826862604,445.571986073491,.\Image\Alignment\2016\12\28\00.15.50 816\Head2.jpg,True,789.333347061306,473.595653866545,.\Image\Alignment\2016\12\28\00.15.50 816\Head3.jpg,True,759.174242205453,489.513937103673,.\Image\Alignment\2016\12\28\00.15.50 816\Head4.jpg
2016.12.28 00:15:52 658,5STICK_9CELL_TFT,0,RETRY,0.0169,0.0503,0.0512,0.021,0.0216,0.00299,True,640.103376844333,490.081977227826,.\Image\Alignment\2016\12\28\00.15.52 658\Head1.jpg,True,629.387310910785,487.770586269211,.\Image\Alignment\2016\12\28\00.15.52 658\Head2.jpg,True,629.147421983291,486.012678704192,.\Image\Alignment\2016\12\28\00.15.52 658\Head3.jpg,True,639.022363750035,481.393704931903,.\Image\Alignment\2016\12\28\00.15.52 658\Head4.jpg
